Q_NAME,Description,Option_Num,Option_Text
Q8_1,Please indicate if you or a close friend/family member has been the victim of the following crimes: Have you ever been the victim of a property crime (stolen property)?,-1,Refused
Q8_1,Please indicate if you or a close friend/family member has been the victim of the following crimes: Have you ever been the victim of a property crime (stolen property)?,1,Yes
Q8_1,Please indicate if you or a close friend/family member has been the victim of the following crimes: Have you ever been the victim of a property crime (stolen property)?,2,No
Q8_1,Please indicate if you or a close friend/family member has been the victim of the following crimes: Have you ever been the victim of a property crime (stolen property)?,3,Don't know
Q8_2,Please indicate if you or a close friend/family member has been the victim of the following crimes: Have you been the victim of a property crime (stolen property) in the last five years?,-1,Refused
Q8_2,Please indicate if you or a close friend/family member has been the victim of the following crimes: Have you been the victim of a property crime (stolen property) in the last five years?,1,Yes
Q8_2,Please indicate if you or a close friend/family member has been the victim of the following crimes: Have you been the victim of a property crime (stolen property) in the last five years?,2,No
Q8_2,Please indicate if you or a close friend/family member has been the victim of the following crimes: Have you been the victim of a property crime (stolen property) in the last five years?,3,Don't know
Q8_3,Please indicate if you or a close friend/family member has been the victim of the following crimes: Have you ever been the victim of a violent crime?,-1,Refused
Q8_3,Please indicate if you or a close friend/family member has been the victim of the following crimes: Have you ever been the victim of a violent crime?,1,Yes
Q8_3,Please indicate if you or a close friend/family member has been the victim of the following crimes: Have you ever been the victim of a violent crime?,2,No
Q8_3,Please indicate if you or a close friend/family member has been the victim of the following crimes: Have you ever been the victim of a violent crime?,3,Don't know
Q8_4,Please indicate if you or a close friend/family member has been the victim of the following crimes: Have you been the victim of a violent crime in the last five years?,-1,Refused
Q8_4,Please indicate if you or a close friend/family member has been the victim of the following crimes: Have you been the victim of a violent crime in the last five years?,1,Yes
Q8_4,Please indicate if you or a close friend/family member has been the victim of the following crimes: Have you been the victim of a violent crime in the last five years?,2,No
Q8_4,Please indicate if you or a close friend/family member has been the victim of the following crimes: Have you been the victim of a violent crime in the last five years?,3,Don't know
Q8_5,Please indicate if you or a close friend/family member has been the victim of the following crimes: Has a close friend or family member ever been the victim of a property crime?,-1,Refused
Q8_5,Please indicate if you or a close friend/family member has been the victim of the following crimes: Has a close friend or family member ever been the victim of a property crime?,1,Yes
Q8_5,Please indicate if you or a close friend/family member has been the victim of the following crimes: Has a close friend or family member ever been the victim of a property crime?,2,No
Q8_5,Please indicate if you or a close friend/family member has been the victim of the following crimes: Has a close friend or family member ever been the victim of a property crime?,3,Don't know
Q8_6,Please indicate if you or a close friend/family member has been the victim of the following crimes: Has a close friend or family member ever been the victim of a violent crime?,-1,Refused
Q8_6,Please indicate if you or a close friend/family member has been the victim of the following crimes: Has a close friend or family member ever been the victim of a violent crime?,1,Yes
Q8_6,Please indicate if you or a close friend/family member has been the victim of the following crimes: Has a close friend or family member ever been the victim of a violent crime?,2,No
Q8_6,Please indicate if you or a close friend/family member has been the victim of the following crimes: Has a close friend or family member ever been the victim of a violent crime?,3,Don't know
Q8B,"About how many close friends do you have these days (including family members you would count as close friends)? These are people you feel at ease with, can talk to about private matters, or call on for help",-1,Refused
Q8B,"About how many close friends do you have these days (including family members you would count as close friends)? These are people you feel at ease with, can talk to about private matters, or call on for help",1,Zero
Q8B,"About how many close friends do you have these days (including family members you would count as close friends)? These are people you feel at ease with, can talk to about private matters, or call on for help",2,One
Q8B,"About how many close friends do you have these days (including family members you would count as close friends)? These are people you feel at ease with, can talk to about private matters, or call on for help",3,Two
Q8B,"About how many close friends do you have these days (including family members you would count as close friends)? These are people you feel at ease with, can talk to about private matters, or call on for help",4,Three
Q8B,"About how many close friends do you have these days (including family members you would count as close friends)? These are people you feel at ease with, can talk to about private matters, or call on for help",5,Four
Q8B,"About how many close friends do you have these days (including family members you would count as close friends)? These are people you feel at ease with, can talk to about private matters, or call on for help",6,Five
Q8B,"About how many close friends do you have these days (including family members you would count as close friends)? These are people you feel at ease with, can talk to about private matters, or call on for help",7,Six or more
Q9,How long have you lived in this neighborhood?,-1,Refused
Q9,How long have you lived in this neighborhood?,1,Less than a year
Q9,How long have you lived in this neighborhood?,2,One to two years
Q9,How long have you lived in this neighborhood?,3,Three to five years
Q9,How long have you lived in this neighborhood?,4,Six to 10 years
Q9,How long have you lived in this neighborhood?,5,11 to 20 years
Q9,How long have you lived in this neighborhood?,6,21 to 30 years
Q9,How long have you lived in this neighborhood?,7,More than 30 years
Q10_1,How often do you read a local newspaper from your home town (in print or the digital version)?,-1,Refused
Q10_1,How often do you read a local newspaper from your home town (in print or the digital version)?,1,Every day
Q10_1,How often do you read a local newspaper from your home town (in print or the digital version)?,2,Most days
Q10_1,How often do you read a local newspaper from your home town (in print or the digital version)?,3,Once or twice a week
Q10_1,How often do you read a local newspaper from your home town (in print or the digital version)?,4,Once or twice a month
Q10_1,How often do you read a local newspaper from your home town (in print or the digital version)?,5,Less than once a month but at least once a year
Q10_1,How often do you read a local newspaper from your home town (in print or the digital version)?,6,Never
Q10_2,"How often do you read a national newspaper, such as USA Today, The Wall Street Journal, or The New York Times (in print or the digital version, app, etc.)?",-1,Refused
Q10_2,"How often do you read a national newspaper, such as USA Today, The Wall Street Journal, or The New York Times (in print or the digital version, app, etc.)?",1,Every day
Q10_2,"How often do you read a national newspaper, such as USA Today, The Wall Street Journal, or The New York Times (in print or the digital version, app, etc.)?",2,Most days
Q10_2,"How often do you read a national newspaper, such as USA Today, The Wall Street Journal, or The New York Times (in print or the digital version, app, etc.)?",3,Once or twice a week
Q10_2,"How often do you read a national newspaper, such as USA Today, The Wall Street Journal, or The New York Times (in print or the digital version, app, etc.)?",4,Once or twice a month
Q10_2,"How often do you read a national newspaper, such as USA Today, The Wall Street Journal, or The New York Times (in print or the digital version, app, etc.)?",5,Less than once a month but at least once a year
Q10_2,"How often do you read a national newspaper, such as USA Today, The Wall Street Journal, or The New York Times (in print or the digital version, app, etc.)?",6,Never
Q10_3,"How often do you watch the national nightly network news on ABC, CBS, NBC, Univision, Telemundo (such as World News Tonight with David Muir, CBS Evening News with Scott Pelley)?",-1,Refused
Q10_3,"How often do you watch the national nightly network news on ABC, CBS, NBC, Univision, Telemundo (such as World News Tonight with David Muir, CBS Evening News with Scott Pelley)?",1,Every day
Q10_3,"How often do you watch the national nightly network news on ABC, CBS, NBC, Univision, Telemundo (such as World News Tonight with David Muir, CBS Evening News with Scott Pelley)?",2,Most days
Q10_3,"How often do you watch the national nightly network news on ABC, CBS, NBC, Univision, Telemundo (such as World News Tonight with David Muir, CBS Evening News with Scott Pelley)?",3,Once or twice a week
Q10_3,"How often do you watch the national nightly network news on ABC, CBS, NBC, Univision, Telemundo (such as World News Tonight with David Muir, CBS Evening News with Scott Pelley)?",4,Once or twice a month
Q10_3,"How often do you watch the national nightly network news on ABC, CBS, NBC, Univision, Telemundo (such as World News Tonight with David Muir, CBS Evening News with Scott Pelley)?",5,Less than once a month but at least once a year
Q10_3,"How often do you watch the national nightly network news on ABC, CBS, NBC, Univision, Telemundo (such as World News Tonight with David Muir, CBS Evening News with Scott Pelley)?",6,Never
Q10_4,How often do you watch Fox News?,-1,Refused
Q10_4,How often do you watch Fox News?,1,Every day
Q10_4,How often do you watch Fox News?,2,Most days
Q10_4,How often do you watch Fox News?,3,Once or twice a week
Q10_4,How often do you watch Fox News?,4,Once or twice a month
Q10_4,How often do you watch Fox News?,5,Less than once a month but at least once a year
Q10_4,How often do you watch Fox News?,6,Never
Q10_5,How often do you watch CNN?,-1,Refused
Q10_5,How often do you watch CNN?,1,Every day
Q10_5,How often do you watch CNN?,2,Most days
Q10_5,How often do you watch CNN?,3,Once or twice a week
Q10_5,How often do you watch CNN?,4,Once or twice a month
Q10_5,How often do you watch CNN?,5,Less than once a month but at least once a year
Q10_5,How often do you watch CNN?,6,Never
Q10_6,How often do you watch MSNBC?,-1,Refused
Q10_6,How often do you watch MSNBC?,1,Every day
Q10_6,How often do you watch MSNBC?,2,Most days
Q10_6,How often do you watch MSNBC?,3,Once or twice a week
Q10_6,How often do you watch MSNBC?,4,Once or twice a month
Q10_6,How often do you watch MSNBC?,5,Less than once a month but at least once a year
Q10_6,How often do you watch MSNBC?,6,Never
Q10_7,"How often do you watch other TV news shows (e.g., PBS, BBC, etc.)?",-1,Refused
Q10_7,"How often do you watch other TV news shows (e.g., PBS, BBC, etc.)?",1,Every day
Q10_7,"How often do you watch other TV news shows (e.g., PBS, BBC, etc.)?",2,Most days
Q10_7,"How often do you watch other TV news shows (e.g., PBS, BBC, etc.)?",3,Once or twice a week
Q10_7,"How often do you watch other TV news shows (e.g., PBS, BBC, etc.)?",4,Once or twice a month
Q10_7,"How often do you watch other TV news shows (e.g., PBS, BBC, etc.)?",5,Less than once a month but at least once a year
Q10_7,"How often do you watch other TV news shows (e.g., PBS, BBC, etc.)?",6,Never
Q10_8,How often do you watch the local TV news to learn about your area - this comes on before the national news and then again at either 10 or 11 p.m.?,-1,Refused
Q10_8,How often do you watch the local TV news to learn about your area - this comes on before the national news and then again at either 10 or 11 p.m.?,1,Every day
Q10_8,How often do you watch the local TV news to learn about your area - this comes on before the national news and then again at either 10 or 11 p.m.?,2,Most days
Q10_8,How often do you watch the local TV news to learn about your area - this comes on before the national news and then again at either 10 or 11 p.m.?,3,Once or twice a week
Q10_8,How often do you watch the local TV news to learn about your area - this comes on before the national news and then again at either 10 or 11 p.m.?,4,Once or twice a month
Q10_8,How often do you watch the local TV news to learn about your area - this comes on before the national news and then again at either 10 or 11 p.m.?,5,Less than once a month but at least once a year
Q10_8,How often do you watch the local TV news to learn about your area - this comes on before the national news and then again at either 10 or 11 p.m.?,6,Never
Q10_9,How often do you listen to a talk radio show that discusses politics?,-1,Refused
Q10_9,How often do you listen to a talk radio show that discusses politics?,1,Every day
Q10_9,How often do you listen to a talk radio show that discusses politics?,2,Most days
Q10_9,How often do you listen to a talk radio show that discusses politics?,3,Once or twice a week
Q10_9,How often do you listen to a talk radio show that discusses politics?,4,Once or twice a month
Q10_9,How often do you listen to a talk radio show that discusses politics?,5,Less than once a month but at least once a year
Q10_9,How often do you listen to a talk radio show that discusses politics?,6,Never
Q10_10,How often do you read online news websites (such as Yahoo! News or Google)?,-1,Refused
Q10_10,How often do you read online news websites (such as Yahoo! News or Google)?,1,Every day
Q10_10,How often do you read online news websites (such as Yahoo! News or Google)?,2,Most days
Q10_10,How often do you read online news websites (such as Yahoo! News or Google)?,3,Once or twice a week
Q10_10,How often do you read online news websites (such as Yahoo! News or Google)?,4,Once or twice a month
Q10_10,How often do you read online news websites (such as Yahoo! News or Google)?,5,Less than once a month but at least once a year
Q10_10,How often do you read online news websites (such as Yahoo! News or Google)?,6,Never
Q10_11,"How often do you get news from social media (e.g., Twitter)?",-1,Refused
Q10_11,"How often do you get news from social media (e.g., Twitter)?",1,Every day
Q10_11,"How often do you get news from social media (e.g., Twitter)?",2,Most days
Q10_11,"How often do you get news from social media (e.g., Twitter)?",3,Once or twice a week
Q10_11,"How often do you get news from social media (e.g., Twitter)?",4,Once or twice a month
Q10_11,"How often do you get news from social media (e.g., Twitter)?",5,Less than once a month but at least once a year
Q10_11,"How often do you get news from social media (e.g., Twitter)?",6,Never
Q10_12,"How often do you read news magazine, such as Time or Newsweek?",-1,Refused
Q10_12,"How often do you read news magazine, such as Time or Newsweek?",1,Every day
Q10_12,"How often do you read news magazine, such as Time or Newsweek?",2,Most days
Q10_12,"How often do you read news magazine, such as Time or Newsweek?",3,Once or twice a week
Q10_12,"How often do you read news magazine, such as Time or Newsweek?",4,Once or twice a month
Q10_12,"How often do you read news magazine, such as Time or Newsweek?",5,Less than once a month but at least once a year
Q10_12,"How often do you read news magazine, such as Time or Newsweek?",6,Never
Q11_1,"How often do you watch the following types of television shows and movies? Watch daytime talk shows, such as The Ellen DeGeneres Show or The View",-1,Refused
Q11_1,"How often do you watch the following types of television shows and movies? Watch daytime talk shows, such as The Ellen DeGeneres Show or The View",1,Never
Q11_1,"How often do you watch the following types of television shows and movies? Watch daytime talk shows, such as The Ellen DeGeneres Show or The View",2,
Q11_1,"How often do you watch the following types of television shows and movies? Watch daytime talk shows, such as The Ellen DeGeneres Show or The View",3,
Q11_1,"How often do you watch the following types of television shows and movies? Watch daytime talk shows, such as The Ellen DeGeneres Show or The View",4,
Q11_1,"How often do you watch the following types of television shows and movies? Watch daytime talk shows, such as The Ellen DeGeneres Show or The View",5,
Q11_1,"How often do you watch the following types of television shows and movies? Watch daytime talk shows, such as The Ellen DeGeneres Show or The View",6,
Q11_1,"How often do you watch the following types of television shows and movies? Watch daytime talk shows, such as The Ellen DeGeneres Show or The View",7,Very often
Q11_2,"How often do you watch the following types of television shows and movies? Watch comedy news shows, such as The Daily Show with Jon Stewart",-1,Refused
Q11_2,"How often do you watch the following types of television shows and movies? Watch comedy news shows, such as The Daily Show with Jon Stewart",1,Never
Q11_2,"How often do you watch the following types of television shows and movies? Watch comedy news shows, such as The Daily Show with Jon Stewart",2,
Q11_2,"How often do you watch the following types of television shows and movies? Watch comedy news shows, such as The Daily Show with Jon Stewart",3,
Q11_2,"How often do you watch the following types of television shows and movies? Watch comedy news shows, such as The Daily Show with Jon Stewart",4,
Q11_2,"How often do you watch the following types of television shows and movies? Watch comedy news shows, such as The Daily Show with Jon Stewart",5,
Q11_2,"How often do you watch the following types of television shows and movies? Watch comedy news shows, such as The Daily Show with Jon Stewart",6,
Q11_2,"How often do you watch the following types of television shows and movies? Watch comedy news shows, such as The Daily Show with Jon Stewart",7,Very often
Q11_3,"How often do you watch the following types of television shows and movies? TV crime dramas (e.g., CSI, Law & Order: SVU)",-1,Refused
Q11_3,"How often do you watch the following types of television shows and movies? TV crime dramas (e.g., CSI, Law & Order: SVU)",1,Never
Q11_3,"How often do you watch the following types of television shows and movies? TV crime dramas (e.g., CSI, Law & Order: SVU)",2,
Q11_3,"How often do you watch the following types of television shows and movies? TV crime dramas (e.g., CSI, Law & Order: SVU)",3,
Q11_3,"How often do you watch the following types of television shows and movies? TV crime dramas (e.g., CSI, Law & Order: SVU)",4,
Q11_3,"How often do you watch the following types of television shows and movies? TV crime dramas (e.g., CSI, Law & Order: SVU)",5,
Q11_3,"How often do you watch the following types of television shows and movies? TV crime dramas (e.g., CSI, Law & Order: SVU)",6,
Q11_3,"How often do you watch the following types of television shows and movies? TV crime dramas (e.g., CSI, Law & Order: SVU)",7,Very often
Q11_4,"How often do you watch the following types of television shows and movies? TV true crime (e.g., Dateline NBC, 20/20)",-1,Refused
Q11_4,"How often do you watch the following types of television shows and movies? TV true crime (e.g., Dateline NBC, 20/20)",1,Never
Q11_4,"How often do you watch the following types of television shows and movies? TV true crime (e.g., Dateline NBC, 20/20)",2,
Q11_4,"How often do you watch the following types of television shows and movies? TV true crime (e.g., Dateline NBC, 20/20)",3,
Q11_4,"How often do you watch the following types of television shows and movies? TV true crime (e.g., Dateline NBC, 20/20)",4,
Q11_4,"How often do you watch the following types of television shows and movies? TV true crime (e.g., Dateline NBC, 20/20)",5,
Q11_4,"How often do you watch the following types of television shows and movies? TV true crime (e.g., Dateline NBC, 20/20)",6,
Q11_4,"How often do you watch the following types of television shows and movies? TV true crime (e.g., Dateline NBC, 20/20)",7,Very often
Q11_5,"How often do you watch the following types of television shows and movies? Science fiction, fantasy, superheroes, vampires, zombies movies or TV shows (e.g., Iron man, Star Trek, Hobbit, Hunger Games, The Walking Dead, Sleepy Hollow)",-1,Refused
Q11_5,"How often do you watch the following types of television shows and movies? Science fiction, fantasy, superheroes, vampires, zombies movies or TV shows (e.g., Iron man, Star Trek, Hobbit, Hunger Games, The Walking Dead, Sleepy Hollow)",1,Never
Q11_5,"How often do you watch the following types of television shows and movies? Science fiction, fantasy, superheroes, vampires, zombies movies or TV shows (e.g., Iron man, Star Trek, Hobbit, Hunger Games, The Walking Dead, Sleepy Hollow)",2,
Q11_5,"How often do you watch the following types of television shows and movies? Science fiction, fantasy, superheroes, vampires, zombies movies or TV shows (e.g., Iron man, Star Trek, Hobbit, Hunger Games, The Walking Dead, Sleepy Hollow)",3,
Q11_5,"How often do you watch the following types of television shows and movies? Science fiction, fantasy, superheroes, vampires, zombies movies or TV shows (e.g., Iron man, Star Trek, Hobbit, Hunger Games, The Walking Dead, Sleepy Hollow)",4,
Q11_5,"How often do you watch the following types of television shows and movies? Science fiction, fantasy, superheroes, vampires, zombies movies or TV shows (e.g., Iron man, Star Trek, Hobbit, Hunger Games, The Walking Dead, Sleepy Hollow)",5,
Q11_5,"How often do you watch the following types of television shows and movies? Science fiction, fantasy, superheroes, vampires, zombies movies or TV shows (e.g., Iron man, Star Trek, Hobbit, Hunger Games, The Walking Dead, Sleepy Hollow)",6,
Q11_5,"How often do you watch the following types of television shows and movies? Science fiction, fantasy, superheroes, vampires, zombies movies or TV shows (e.g., Iron man, Star Trek, Hobbit, Hunger Games, The Walking Dead, Sleepy Hollow)",7,Very often
Q11_6,"How often do you watch the following types of television shows and movies? Paranormal TV (Ghost Hunters, Finding Bigfoot, etc.)",-1,Refused
Q11_6,"How often do you watch the following types of television shows and movies? Paranormal TV (Ghost Hunters, Finding Bigfoot, etc.)",1,Never
Q11_6,"How often do you watch the following types of television shows and movies? Paranormal TV (Ghost Hunters, Finding Bigfoot, etc.)",2,
Q11_6,"How often do you watch the following types of television shows and movies? Paranormal TV (Ghost Hunters, Finding Bigfoot, etc.)",3,
Q11_6,"How often do you watch the following types of television shows and movies? Paranormal TV (Ghost Hunters, Finding Bigfoot, etc.)",4,
Q11_6,"How often do you watch the following types of television shows and movies? Paranormal TV (Ghost Hunters, Finding Bigfoot, etc.)",5,
Q11_6,"How often do you watch the following types of television shows and movies? Paranormal TV (Ghost Hunters, Finding Bigfoot, etc.)",6,
Q11_6,"How often do you watch the following types of television shows and movies? Paranormal TV (Ghost Hunters, Finding Bigfoot, etc.)",7,Very often
Q12,Thinking about the parent/guardian that had the most influence on you while you were growing up... How religious was this person while you were growing up?,-1,Refused
Q12,Thinking about the parent/guardian that had the most influence on you while you were growing up... How religious was this person while you were growing up?,1,Not at all religious
Q12,Thinking about the parent/guardian that had the most influence on you while you were growing up... How religious was this person while you were growing up?,2,Not too religious
Q12,Thinking about the parent/guardian that had the most influence on you while you were growing up... How religious was this person while you were growing up?,3,Somewhat religious
Q12,Thinking about the parent/guardian that had the most influence on you while you were growing up... How religious was this person while you were growing up?,4,Very religious
Q12,Thinking about the parent/guardian that had the most influence on you while you were growing up... How religious was this person while you were growing up?,5,Don't know
Q13,How would you describe this person's political views when you were growing up?,-1,Refused
Q13,How would you describe this person's political views when you were growing up?,1,Extremely conservative
Q13,How would you describe this person's political views when you were growing up?,2,Conservative
Q13,How would you describe this person's political views when you were growing up?,3,Leaning conservative
Q13,How would you describe this person's political views when you were growing up?,4,Moderate
Q13,How would you describe this person's political views when you were growing up?,5,Leaning liberal
Q13,How would you describe this person's political views when you were growing up?,6,Liberal
Q13,How would you describe this person's political views when you were growing up?,7,Extremely liberal
Q13,How would you describe this person's political views when you were growing up?,8,Don't know
Q14_1,Please indicate your level of agreement with the following statements: People in my neighborhood can be trusted,-1,Refused
Q14_1,Please indicate your level of agreement with the following statements: People in my neighborhood can be trusted,1,Strongly agree
Q14_1,Please indicate your level of agreement with the following statements: People in my neighborhood can be trusted,2,Agree
Q14_1,Please indicate your level of agreement with the following statements: People in my neighborhood can be trusted,3,Disagree
Q14_1,Please indicate your level of agreement with the following statements: People in my neighborhood can be trusted,4,Strongly disagree
Q14_1,Please indicate your level of agreement with the following statements: People in my neighborhood can be trusted,5,Don't know
Q14_2,Please indicate your level of agreement with the following statements: People in my neighborhood generally get along with each other,-1,Refused
Q14_2,Please indicate your level of agreement with the following statements: People in my neighborhood generally get along with each other,1,Strongly agree
Q14_2,Please indicate your level of agreement with the following statements: People in my neighborhood generally get along with each other,2,Agree
Q14_2,Please indicate your level of agreement with the following statements: People in my neighborhood generally get along with each other,3,Disagree
Q14_2,Please indicate your level of agreement with the following statements: People in my neighborhood generally get along with each other,4,Strongly disagree
Q14_2,Please indicate your level of agreement with the following statements: People in my neighborhood generally get along with each other,5,Don't know
Q14_3,Please indicate your level of agreement with the following statements: I have neighbors who would help me if I had an emergency,-1,Refused
Q14_3,Please indicate your level of agreement with the following statements: I have neighbors who would help me if I had an emergency,1,Strongly agree
Q14_3,Please indicate your level of agreement with the following statements: I have neighbors who would help me if I had an emergency,2,Agree
Q14_3,Please indicate your level of agreement with the following statements: I have neighbors who would help me if I had an emergency,3,Disagree
Q14_3,Please indicate your level of agreement with the following statements: I have neighbors who would help me if I had an emergency,4,Strongly disagree
Q14_3,Please indicate your level of agreement with the following statements: I have neighbors who would help me if I had an emergency,5,Don't know
Q14_4,Please indicate your level of agreement with the following statements: People in my neighborhood look out for each other,-1,Refused
Q14_4,Please indicate your level of agreement with the following statements: People in my neighborhood look out for each other,1,Strongly agree
Q14_4,Please indicate your level of agreement with the following statements: People in my neighborhood look out for each other,2,Agree
Q14_4,Please indicate your level of agreement with the following statements: People in my neighborhood look out for each other,3,Disagree
Q14_4,Please indicate your level of agreement with the following statements: People in my neighborhood look out for each other,4,Strongly disagree
Q14_4,Please indicate your level of agreement with the following statements: People in my neighborhood look out for each other,5,Don't know
Q14_5,Please indicate your level of agreement with the following statements: I feel safe being out alone in my neighborhood during the night,-1,Refused
Q14_5,Please indicate your level of agreement with the following statements: I feel safe being out alone in my neighborhood during the night,1,Strongly agree
Q14_5,Please indicate your level of agreement with the following statements: I feel safe being out alone in my neighborhood during the night,2,Agree
Q14_5,Please indicate your level of agreement with the following statements: I feel safe being out alone in my neighborhood during the night,3,Disagree
Q14_5,Please indicate your level of agreement with the following statements: I feel safe being out alone in my neighborhood during the night,4,Strongly disagree
Q14_5,Please indicate your level of agreement with the following statements: I feel safe being out alone in my neighborhood during the night,5,Don't know
Q14_6,"Please indicate your level of agreement with the following statements: People often get mugged, robbed or attacked in my neighborhood",-1,Refused
Q14_6,"Please indicate your level of agreement with the following statements: People often get mugged, robbed or attacked in my neighborhood",1,Strongly agree
Q14_6,"Please indicate your level of agreement with the following statements: People often get mugged, robbed or attacked in my neighborhood",2,Agree
Q14_6,"Please indicate your level of agreement with the following statements: People often get mugged, robbed or attacked in my neighborhood",3,Disagree
Q14_6,"Please indicate your level of agreement with the following statements: People often get mugged, robbed or attacked in my neighborhood",4,Strongly disagree
Q14_6,"Please indicate your level of agreement with the following statements: People often get mugged, robbed or attacked in my neighborhood",5,Don't know
Q14_7,Please indicate your level of agreement with the following statements: People sell or use drugs in my neighborhood,-1,Refused
Q14_7,Please indicate your level of agreement with the following statements: People sell or use drugs in my neighborhood,1,Strongly agree
Q14_7,Please indicate your level of agreement with the following statements: People sell or use drugs in my neighborhood,2,Agree
Q14_7,Please indicate your level of agreement with the following statements: People sell or use drugs in my neighborhood,3,Disagree
Q14_7,Please indicate your level of agreement with the following statements: People sell or use drugs in my neighborhood,4,Strongly disagree
Q14_7,Please indicate your level of agreement with the following statements: People sell or use drugs in my neighborhood,5,Don't know
Q15_1,"To what extent do you agree or disagree with the following statements? All things considered, I'm satisfied with my life as a whole these days",-1,Refused
Q15_1,"To what extent do you agree or disagree with the following statements? All things considered, I'm satisfied with my life as a whole these days",1,Strongly agree
Q15_1,"To what extent do you agree or disagree with the following statements? All things considered, I'm satisfied with my life as a whole these days",2,Agree
Q15_1,"To what extent do you agree or disagree with the following statements? All things considered, I'm satisfied with my life as a whole these days",3,Disagree
