Q_NAME,Description,Option_Num,Option_Text
UFOS,Please indicate your level of agreement with the following statements: Some UFOs are probably spaceships from other worlds.,2,Agree
UFOS,Please indicate your level of agreement with the following statements: Some UFOs are probably spaceships from other worlds.,3,Disagree
UFOS,Please indicate your level of agreement with the following statements: Some UFOs are probably spaceships from other worlds.,4,Strongly disagree
BIGFOOT,Please indicate your level of agreement with the following statements: Bigfoot is a real creature that has yet to be discovered by science.,1,Strongly agree
BIGFOOT,Please indicate your level of agreement with the following statements: Bigfoot is a real creature that has yet to be discovered by science.,2,Agree
BIGFOOT,Please indicate your level of agreement with the following statements: Bigfoot is a real creature that has yet to be discovered by science.,3,Disagree
BIGFOOT,Please indicate your level of agreement with the following statements: Bigfoot is a real creature that has yet to be discovered by science.,4,Strongly disagree
SATAN_EV,Please indicate your level of agreement with the following statements: Satan causes most evil in the world. [SATAN_EVIL],1,Strongly agree
SATAN_EV,Please indicate your level of agreement with the following statements: Satan causes most evil in the world. [SATAN_EVIL],2,Agree
SATAN_EV,Please indicate your level of agreement with the following statements: Satan causes most evil in the world. [SATAN_EVIL],3,Disagree
SATAN_EV,Please indicate your level of agreement with the following statements: Satan causes most evil in the world. [SATAN_EVIL],4,Strongly disagree
HOROSCOP,"As an adult, have you ever done any of the following? Consulted a horoscope to get an idea about the course of my life. [HOROSCOPE]",1,Yes
HOROSCOP,"As an adult, have you ever done any of the following? Consulted a horoscope to get an idea about the course of my life. [HOROSCOPE]",2,No
PSYCHIC,"As an adult, have you ever done any of the following? Called or consulted a medium, fortune teller or psychic.",1,Yes
PSYCHIC,"As an adult, have you ever done any of the following? Called or consulted a medium, fortune teller or psychic.",2,No
HAUNTED,"As an adult, have you ever done any of the following? Lived in a house or place you believed to be haunted.",1,Yes
HAUNTED,"As an adult, have you ever done any of the following? Lived in a house or place you believed to be haunted.",2,No
OUIJA,"As an adult, have you ever done any of the following? Consulted a Ouija board to contact a decreased person or spirit.",1,Yes
OUIJA,"As an adult, have you ever done any of the following? Consulted a Ouija board to contact a decreased person or spirit.",2,No
HAD_DREA,"As an adult, have you ever done any of the following? Had a dream that later came true.",1,Yes
HAD_DREA,"As an adult, have you ever done any of the following? Had a dream that later came true.",2,No
SAW_UFO,"As an adult, have you ever done any of the following? Witnessed an object in the sky that I could not identify (UFO).",1,Yes
SAW_UFO,"As an adult, have you ever done any of the following? Witnessed an object in the sky that I could not identify (UFO).",2,No
POLPREF,How would you describe yourself politically?,1,Extremely conservative
POLPREF,How would you describe yourself politically?,2,Conservative
POLPREF,How would you describe yourself politically?,3,Leaning conservative
POLPREF,How would you describe yourself politically?,4,Moderate
POLPREF,How would you describe yourself politically?,5,Leaning liberal
POLPREF,How would you describe yourself politically?,6,Liberal
POLPREF,How would you describe yourself politically?,7,Extremely liberal
POLAFFIL,"Do you think of yourself as Republican, Democrat or Independent?",1,Strong Republican
POLAFFIL,"Do you think of yourself as Republican, Democrat or Independent?",2,Moderate Republican
POLAFFIL,"Do you think of yourself as Republican, Democrat or Independent?",3,Leaning Republican
POLAFFIL,"Do you think of yourself as Republican, Democrat or Independent?",4,Independent
POLAFFIL,"Do you think of yourself as Republican, Democrat or Independent?",5,Leaning Democrat
POLAFFIL,"Do you think of yourself as Republican, Democrat or Independent?",6,Moderate Democrat
POLAFFIL,"Do you think of yourself as Republican, Democrat or Independent?",7,Strong Democrat
CANTRUST,"Generally speaking, would you say that most people can be trusted or that you can't be too careful in life?",1,Most people can be trusted
CANTRUST,"Generally speaking, would you say that most people can be trusted or that you can't be too careful in life?",2,You can't be too careful in life
CANTRUST,"Generally speaking, would you say that most people can be trusted or that you can't be too careful in life?",3,It all depends
SATIS_LI,How strongly do you agree or disagree with the following statements? All things considered I'm satisfied with my life as a whole these days. [SATIS_LIFE],1,Strongly agree
SATIS_LI,How strongly do you agree or disagree with the following statements? All things considered I'm satisfied with my life as a whole these days. [SATIS_LIFE],2,Agree
SATIS_LI,How strongly do you agree or disagree with the following statements? All things considered I'm satisfied with my life as a whole these days. [SATIS_LIFE],3,Disagree
SATIS_LI,How strongly do you agree or disagree with the following statements? All things considered I'm satisfied with my life as a whole these days. [SATIS_LIFE],4,Strongly disagree
SATIS_FI,"How strongly do you agree or disagree with the following statements? All things considered, I'm satisfied with my financial situation these days. [SATIS_FINANCES]",1,Strongly agree
SATIS_FI,"How strongly do you agree or disagree with the following statements? All things considered, I'm satisfied with my financial situation these days. [SATIS_FINANCES]",2,Agree
SATIS_FI,"How strongly do you agree or disagree with the following statements? All things considered, I'm satisfied with my financial situation these days. [SATIS_FINANCES]",3,Disagree
SATIS_FI,"How strongly do you agree or disagree with the following statements? All things considered, I'm satisfied with my financial situation these days. [SATIS_FINANCES]",4,Strongly disagree
SATIS_HE,How strongly do you agree or disagree with the following statements? My overall health is good compared to most people my age. [SATIS_HEALTH],1,Strongly agree
SATIS_HE,How strongly do you agree or disagree with the following statements? My overall health is good compared to most people my age. [SATIS_HEALTH],2,Agree
SATIS_HE,How strongly do you agree or disagree with the following statements? My overall health is good compared to most people my age. [SATIS_HEALTH],3,Disagree
SATIS_HE,How strongly do you agree or disagree with the following statements? My overall health is good compared to most people my age. [SATIS_HEALTH],4,Strongly disagree
DECISION,"How strongly do you agree or disagree with the following statements? When making decisions, I focus more on feelings than facts. [DECISIONS]",1,Strongly agree
DECISION,"How strongly do you agree or disagree with the following statements? When making decisions, I focus more on feelings than facts. [DECISIONS]",2,Agree
DECISION,"How strongly do you agree or disagree with the following statements? When making decisions, I focus more on feelings than facts. [DECISIONS]",3,Disagree
DECISION,"How strongly do you agree or disagree with the following statements? When making decisions, I focus more on feelings than facts. [DECISIONS]",4,Strongly disagree
GAS_STRA,"How strongly do you agree or disagree with the following statements? If I ran out of gas on the road, I would feel safe asking a stranger for help. [GAS_STRANGER]",1,Strongly agree
GAS_STRA,"How strongly do you agree or disagree with the following statements? If I ran out of gas on the road, I would feel safe asking a stranger for help. [GAS_STRANGER]",2,Agree
GAS_STRA,"How strongly do you agree or disagree with the following statements? If I ran out of gas on the road, I would feel safe asking a stranger for help. [GAS_STRANGER]",3,Disagree
GAS_STRA,"How strongly do you agree or disagree with the following statements? If I ran out of gas on the road, I would feel safe asking a stranger for help. [GAS_STRANGER]",4,Strongly disagree
GAS_HELP,"How strongly do you agree or disagree with the following statements? If a stranger ran out of gas on the road, I would feel safe giving them help.",1,Strongly agree
GAS_HELP,"How strongly do you agree or disagree with the following statements? If a stranger ran out of gas on the road, I would feel safe giving them help.",2,Agree
GAS_HELP,"How strongly do you agree or disagree with the following statements? If a stranger ran out of gas on the road, I would feel safe giving them help.",3,Disagree
GAS_HELP,"How strongly do you agree or disagree with the following statements? If a stranger ran out of gas on the road, I would feel safe giving them help.",4,Strongly disagree
TRUST_PO,"How strongly do you agree or disagree with the following statements? If I were the victim of a crime, I would trust the police for help. [TRUST_POLICE]",1,Strongly agree
TRUST_PO,"How strongly do you agree or disagree with the following statements? If I were the victim of a crime, I would trust the police for help. [TRUST_POLICE]",2,Agree
TRUST_PO,"How strongly do you agree or disagree with the following statements? If I were the victim of a crime, I would trust the police for help. [TRUST_POLICE]",3,Disagree
TRUST_PO,"How strongly do you agree or disagree with the following statements? If I were the victim of a crime, I would trust the police for help. [TRUST_POLICE]",4,Strongly disagree
SAFE_HOU,How safe do you feel: In your house?,1,Very safe
SAFE_HOU,How safe do you feel: In your house?,2,Safe
SAFE_HOU,How safe do you feel: In your house?,3,Somewhat safe
SAFE_HOU,How safe do you feel: In your house?,4,Not at all safe
SAFE_NET,How safe do you feel: On the internet?,1,Very safe
SAFE_NET,How safe do you feel: On the internet?,2,Safe
SAFE_NET,How safe do you feel: On the internet?,3,Somewhat safe
SAFE_NET,How safe do you feel: On the internet?,4,Not at all safe
SAFE_WAL,How safe do you feel: Walking alone at night?,1,Very safe
SAFE_WAL,How safe do you feel: Walking alone at night?,2,Safe
SAFE_WAL,How safe do you feel: Walking alone at night?,3,Somewhat safe
SAFE_WAL,How safe do you feel: Walking alone at night?,4,Not at all safe
SAFE_NGB,How safe do you feel: In your neighborhood?,1,Very safe
SAFE_NGB,How safe do you feel: In your neighborhood?,2,Safe
SAFE_NGB,How safe do you feel: In your neighborhood?,3,Somewhat safe
SAFE_NGB,How safe do you feel: In your neighborhood?,4,Not at all safe
SAFE_CIT,How safe do you feel: In your city?,1,Very safe
SAFE_CIT,How safe do you feel: In your city?,2,Safe
SAFE_CIT,How safe do you feel: In your city?,3,Somewhat safe
SAFE_CIT,How safe do you feel: In your city?,4,Not at all safe
SAFE_WOR,How safe do you feel: At work?,1,Very safe
SAFE_WOR,How safe do you feel: At work?,2,Safe
SAFE_WOR,How safe do you feel: At work?,3,Somewhat safe
SAFE_WOR,How safe do you feel: At work?,4,Not at all safe
WATCH_TA,How often do you watch the following TV shows? Talk shows. [WATCH_TALK],1,Very often
WATCH_TA,How often do you watch the following TV shows? Talk shows. [WATCH_TALK],2,Often
WATCH_TA,How often do you watch the following TV shows? Talk shows. [WATCH_TALK],3,Sometimes
WATCH_TA,How often do you watch the following TV shows? Talk shows. [WATCH_TALK],4,Rarely
WATCH_TA,How often do you watch the following TV shows? Talk shows. [WATCH_TALK],5,Never
WATCH_CO,How often do you watch the following TV shows? Food and cooking shows. [WATCH_COOKING],1,Very often
WATCH_CO,How often do you watch the following TV shows? Food and cooking shows. [WATCH_COOKING],2,Often
WATCH_CO,How often do you watch the following TV shows? Food and cooking shows. [WATCH_COOKING],3,Sometimes
WATCH_CO,How often do you watch the following TV shows? Food and cooking shows. [WATCH_COOKING],4,Rarely
WATCH_CO,How often do you watch the following TV shows? Food and cooking shows. [WATCH_COOKING],5,Never
WATCH_TR,"How often do you watch the following TV shows? Shows about actual crimes, such as Dateline NBC, 48 Hours, and America's Most Wanted. [WATCH_TRUECRIME]",1,Very often
WATCH_TR,"How often do you watch the following TV shows? Shows about actual crimes, such as Dateline NBC, 48 Hours, and America's Most Wanted. [WATCH_TRUECRIME]",2,Often
WATCH_TR,"How often do you watch the following TV shows? Shows about actual crimes, such as Dateline NBC, 48 Hours, and America's Most Wanted. [WATCH_TRUECRIME]",3,Sometimes
WATCH_TR,"How often do you watch the following TV shows? Shows about actual crimes, such as Dateline NBC, 48 Hours, and America's Most Wanted. [WATCH_TRUECRIME]",4,Rarely
WATCH_TR,"How often do you watch the following TV shows? Shows about actual crimes, such as Dateline NBC, 48 Hours, and America's Most Wanted. [WATCH_TRUECRIME]",5,Never
WATCH_CR,"How often do you watch the following TV shows? Shows about fictional crimes, such as Castle, CSI, and Law and Order: SVU. [WATCH_CRIME]",1,Very often
WATCH_CR,"How often do you watch the following TV shows? Shows about fictional crimes, such as Castle, CSI, and Law and Order: SVU. [WATCH_CRIME]",2,Often
WATCH_CR,"How often do you watch the following TV shows? Shows about fictional crimes, such as Castle, CSI, and Law and Order: SVU. [WATCH_CRIME]",3,Sometimes
WATCH_CR,"How often do you watch the following TV shows? Shows about fictional crimes, such as Castle, CSI, and Law and Order: SVU. [WATCH_CRIME]",4,Rarely
WATCH_CR,"How often do you watch the following TV shows? Shows about fictional crimes, such as Castle, CSI, and Law and Order: SVU. [WATCH_CRIME]",5,Never
WAVE_TV,How often do you watch the following TV shows? TV in general.,1,Very often
WAVE_TV,How often do you watch the following TV shows? TV in general.,2,Often
WAVE_TV,How often do you watch the following TV shows? TV in general.,3,Sometimes
WAVE_TV,How often do you watch the following TV shows? TV in general.,4,Rarely
WAVE_TV,How often do you watch the following TV shows? TV in general.,5,Never
WORRY_OL,How often do you worry about the following? Growing old. [WORRY_OLD],1,Almost always
WORRY_OL,How often do you worry about the following? Growing old. [WORRY_OLD],2,Very often
WORRY_OL,How often do you worry about the following? Growing old. [WORRY_OLD],3,Not very often
WORRY_OL,How often do you worry about the following? Growing old. [WORRY_OLD],4,Hardly ever
WORRY_MO,How often do you worry about the following? Not having enough money for the future. [WORRY_MONEY],1,Almost always
WORRY_MO,How often do you worry about the following? Not having enough money for the future. [WORRY_MONEY],2,Very often
WORRY_MO,How often do you worry about the following? Not having enough money for the future. [WORRY_MONEY],3,Not very often
WORRY_MO,How often do you worry about the following? Not having enough money for the future. [WORRY_MONEY],4,Hardly ever
WORRY_UN,How often do you worry about the following? Becoming unemployed. [WORRY_UNEMPLOYED],1,Almost always
WORRY_UN,How often do you worry about the following? Becoming unemployed. [WORRY_UNEMPLOYED],2,Very often
WORRY_UN,How often do you worry about the following? Becoming unemployed. [WORRY_UNEMPLOYED],3,Not very often
WORRY_UN,How often do you worry about the following? Becoming unemployed. [WORRY_UNEMPLOYED],4,Hardly ever
WORRY_IL,How often do you worry about the following? Becoming sick. [WORRY_ILLNESS],1,Almost always
WORRY_IL,How often do you worry about the following? Becoming sick. [WORRY_ILLNESS],2,Very often
WORRY_IL,How often do you worry about the following? Becoming sick. [WORRY_ILLNESS],3,Not very often
WORRY_IL,How often do you worry about the following? Becoming sick. [WORRY_ILLNESS],4,Hardly ever
WORRY_DE,How often do you worry about the following? Dying. [WORRY_DEATH],1,Almost always
WORRY_DE,How often do you worry about the following? Dying. [WORRY_DEATH],2,Very often
WORRY_DE,How often do you worry about the following? Dying. [WORRY_DEATH],3,Not very often
WORRY_DE,How often do you worry about the following? Dying. [WORRY_DEATH],4,Hardly ever
OWNGUNS,Please select the statement that best describes your level of gun/firearm ownership:,1,I do not own a gun
OWNGUNS,Please select the statement that best describes your level of gun/firearm ownership:,2,I own a gun for recreational use (such as for hunting)
OWNGUNS,Please select the statement that best describes your level of gun/firearm ownership:,3,I own a gun for personal protection and/or to protect my family
OWNGUNS,Please select the statement that best describes your level of gun/firearm ownership:,4,I own a gun for both recreational use and for personal/family protection
SCI_SEAS,How strongly do you agree or disagree with the following statements? We have seasons because the earth travels closer to the sun in the summer months and farther away during winter. [SCIENCE_SEASONS],1,Strongly agree
SCI_SEAS,How strongly do you agree or disagree with the following statements? We have seasons because the earth travels closer to the sun in the summer months and farther away during winter. [SCIENCE_SEASONS],2,Agree
SCI_SEAS,How strongly do you agree or disagree with the following statements? We have seasons because the earth travels closer to the sun in the summer months and farther away during winter. [SCIENCE_SEASONS],3,Disagree
SCI_SEAS,How strongly do you agree or disagree with the following statements? We have seasons because the earth travels closer to the sun in the summer months and farther away during winter. [SCIENCE_SEASONS],4,Strongly disagree
SCI_BULL,"How strongly do you agree or disagree with the following statements? When a bullet is shot straight out over a cliff, it begins falling the instant it leaves the gun. [SCIENCE_BULLET]",1,Strongly agree
SCI_BULL,"How strongly do you agree or disagree with the following statements? When a bullet is shot straight out over a cliff, it begins falling the instant it leaves the gun. [SCIENCE_BULLET]",2,Agree
SCI_BULL,"How strongly do you agree or disagree with the following statements? When a bullet is shot straight out over a cliff, it begins falling the instant it leaves the gun. [SCIENCE_BULLET]",3,Disagree
SCI_BULL,"How strongly do you agree or disagree with the following statements? When a bullet is shot straight out over a cliff, it begins falling the instant it leaves the gun. [SCIENCE_BULLET]",4,Strongly disagree
SCI_LIGH,How strongly do you agree or disagree with the following statements? A traditional light bulb gives off light because of the high electrical voltage inside the bulb. [SCIENCE_LIGHTBULB],1,Strongly agree
SCI_LIGH,How strongly do you agree or disagree with the following statements? A traditional light bulb gives off light because of the high electrical voltage inside the bulb. [SCIENCE_LIGHTBULB],2,Agree
SCI_LIGH,How strongly do you agree or disagree with the following statements? A traditional light bulb gives off light because of the high electrical voltage inside the bulb. [SCIENCE_LIGHTBULB],3,Disagree
SCI_LIGH,How strongly do you agree or disagree with the following statements? A traditional light bulb gives off light because of the high electrical voltage inside the bulb. [SCIENCE_LIGHTBULB],4,Strongly disagree
SCI_SUN,How strongly do you agree or disagree with the following statements? The sun appears to set in the west because the earth spins in a westward direction. [SCIENCE_SUN],1,Strongly agree
SCI_SUN,How strongly do you agree or disagree with the following statements? The sun appears to set in the west because the earth spins in a westward direction. [SCIENCE_SUN],2,Agree
SCI_SUN,How strongly do you agree or disagree with the following statements? The sun appears to set in the west because the earth spins in a westward direction. [SCIENCE_SUN],3,Disagree
SCI_SUN,How strongly do you agree or disagree with the following statements? The sun appears to set in the west because the earth spins in a westward direction. [SCIENCE_SUN],4,Strongly disagree
SCI_VACC,"How strongly do you agree or disagree with the following statements? These days, most American children get too many vaccinations. [SCIENCE_VACCINES]",1,Strongly agree
SCI_VACC,"How strongly do you agree or disagree with the following statements? These days, most American children get too many vaccinations. [SCIENCE_VACCINES]",2,Agree
SCI_VACC,"How strongly do you agree or disagree with the following statements? These days, most American children get too many vaccinations. [SCIENCE_VACCINES]",3,Disagree
SCI_VACC,"How strongly do you agree or disagree with the following statements? These days, most American children get too many vaccinations. [SCIENCE_VACCINES]",4,Strongly disagree
YOUTH_RE,How strongly do you agree or disagree with the following statements about today's youth? Less religious. [YOUTH_RELIGION],1,Strongly agree
YOUTH_RE,How strongly do you agree or disagree with the following statements about today's youth? Less religious. [YOUTH_RELIGION],2,Agree
YOUTH_RE,How strongly do you agree or disagree with the following statements about today's youth? Less religious. [YOUTH_RELIGION],3,Disagree
YOUTH_RE,How strongly do you agree or disagree with the following statements about today's youth? Less religious. [YOUTH_RELIGION],4,Strongly disagree
YOUTH_VI,How strongly do you agree or disagree with the following statements about today's youth? Less sensitive to displays of violence. [YOUTH_VIOLENCE],1,Strongly agree
YOUTH_VI,How strongly do you agree or disagree with the following statements about today's youth? Less sensitive to displays of violence. [YOUTH_VIOLENCE],2,Agree
