Q_NAME,Description,Option_Num,Option_Text
Q8_2,"How strongly do you agree or disagree with the following statements? If a stranger ran out of gas on the road, I would feel safe giving them help",-1,Refused
Q8_2,"How strongly do you agree or disagree with the following statements? If a stranger ran out of gas on the road, I would feel safe giving them help",1,Strongly agree
Q8_2,"How strongly do you agree or disagree with the following statements? If a stranger ran out of gas on the road, I would feel safe giving them help",2,Agree
Q8_2,"How strongly do you agree or disagree with the following statements? If a stranger ran out of gas on the road, I would feel safe giving them help",3,Disagree
Q8_2,"How strongly do you agree or disagree with the following statements? If a stranger ran out of gas on the road, I would feel safe giving them help",4,Strongly disagree
Q8_3,How strongly do you agree or disagree with the following statements? I would feel comfortable helping my neighbors or asking for help during a disaster or an emergency,-1,Refused
Q8_3,How strongly do you agree or disagree with the following statements? I would feel comfortable helping my neighbors or asking for help during a disaster or an emergency,1,Strongly agree
Q8_3,How strongly do you agree or disagree with the following statements? I would feel comfortable helping my neighbors or asking for help during a disaster or an emergency,2,Agree
Q8_3,How strongly do you agree or disagree with the following statements? I would feel comfortable helping my neighbors or asking for help during a disaster or an emergency,3,Disagree
Q8_3,How strongly do you agree or disagree with the following statements? I would feel comfortable helping my neighbors or asking for help during a disaster or an emergency,4,Strongly disagree
Q9_1,Please indicate if you or a close friend/family member has been the victim of the following crimes: Have you ever been the victim of a property crime (stolen property)?,-1,Refused
Q9_1,Please indicate if you or a close friend/family member has been the victim of the following crimes: Have you ever been the victim of a property crime (stolen property)?,1,Yes
Q9_1,Please indicate if you or a close friend/family member has been the victim of the following crimes: Have you ever been the victim of a property crime (stolen property)?,2,No
Q9_1,Please indicate if you or a close friend/family member has been the victim of the following crimes: Have you ever been the victim of a property crime (stolen property)?,3,Don't know
Q9_2,Please indicate if you or a close friend/family member has been the victim of the following crimes: Have you been the victim of a property crime (stolen property) in the last five years?,-1,Refused
Q9_2,Please indicate if you or a close friend/family member has been the victim of the following crimes: Have you been the victim of a property crime (stolen property) in the last five years?,1,Yes
Q9_2,Please indicate if you or a close friend/family member has been the victim of the following crimes: Have you been the victim of a property crime (stolen property) in the last five years?,2,No
Q9_2,Please indicate if you or a close friend/family member has been the victim of the following crimes: Have you been the victim of a property crime (stolen property) in the last five years?,3,Don't know
Q9_3,Please indicate if you or a close friend/family member has been the victim of the following crimes: Have you ever been the victim of a violent crime?,-1,Refused
Q9_3,Please indicate if you or a close friend/family member has been the victim of the following crimes: Have you ever been the victim of a violent crime?,1,Yes
Q9_3,Please indicate if you or a close friend/family member has been the victim of the following crimes: Have you ever been the victim of a violent crime?,2,No
Q9_3,Please indicate if you or a close friend/family member has been the victim of the following crimes: Have you ever been the victim of a violent crime?,3,Don't know
Q9_4,Please indicate if you or a close friend/family member has been the victim of the following crimes: Have you been the victim of a violent crime in the last five years?,-1,Refused
Q9_4,Please indicate if you or a close friend/family member has been the victim of the following crimes: Have you been the victim of a violent crime in the last five years?,1,Yes
Q9_4,Please indicate if you or a close friend/family member has been the victim of the following crimes: Have you been the victim of a violent crime in the last five years?,2,No
Q9_4,Please indicate if you or a close friend/family member has been the victim of the following crimes: Have you been the victim of a violent crime in the last five years?,3,Don't know
Q9_5,Please indicate if you or a close friend/family member has been the victim of the following crimes: Has a close friend or family member ever been the victim of a property crime?,-1,Refused
Q9_5,Please indicate if you or a close friend/family member has been the victim of the following crimes: Has a close friend or family member ever been the victim of a property crime?,1,Yes
Q9_5,Please indicate if you or a close friend/family member has been the victim of the following crimes: Has a close friend or family member ever been the victim of a property crime?,2,No
Q9_5,Please indicate if you or a close friend/family member has been the victim of the following crimes: Has a close friend or family member ever been the victim of a property crime?,3,Don't know
Q9_6,Please indicate if you or a close friend/family member has been the victim of the following crimes: Has a close friend or family member ever been the victim of a violent crime?,-1,Refused
Q9_6,Please indicate if you or a close friend/family member has been the victim of the following crimes: Has a close friend or family member ever been the victim of a violent crime?,1,Yes
Q9_6,Please indicate if you or a close friend/family member has been the victim of the following crimes: Has a close friend or family member ever been the victim of a violent crime?,2,No
Q9_6,Please indicate if you or a close friend/family member has been the victim of the following crimes: Has a close friend or family member ever been the victim of a violent crime?,3,Don't know
Q10_1,How many hours a day do you typically spend watching television?,-1,Refused
Q10_1,How many hours a day do you typically spend watching television?,1,Less than one
Q10_1,How many hours a day do you typically spend watching television?,2,One to two
Q10_1,How many hours a day do you typically spend watching television?,3,Tree to four
Q10_1,How many hours a day do you typically spend watching television?,4,Five to six
Q10_1,How many hours a day do you typically spend watching television?,5,Seven to eight
Q10_1,How many hours a day do you typically spend watching television?,6,Nine or more
Q10_2,How many hours a day do you typically spend surfing the Internet/visiting websites?,-1,Refused
Q10_2,How many hours a day do you typically spend surfing the Internet/visiting websites?,1,Less than one
Q10_2,How many hours a day do you typically spend surfing the Internet/visiting websites?,2,One to two
Q10_2,How many hours a day do you typically spend surfing the Internet/visiting websites?,3,Tree to four
Q10_2,How many hours a day do you typically spend surfing the Internet/visiting websites?,4,Five to six
Q10_2,How many hours a day do you typically spend surfing the Internet/visiting websites?,5,Seven to eight
Q10_2,How many hours a day do you typically spend surfing the Internet/visiting websites?,6,Nine or more
Q11_1,"How often do you watch the following types of television shows and movies? Watch daytime talk shows, such as The Ellen DeGeneres Show or The View",-1,Refused
Q11_1,"How often do you watch the following types of television shows and movies? Watch daytime talk shows, such as The Ellen DeGeneres Show or The View",1,Never
Q11_1,"How often do you watch the following types of television shows and movies? Watch daytime talk shows, such as The Ellen DeGeneres Show or The View",2,
Q11_1,"How often do you watch the following types of television shows and movies? Watch daytime talk shows, such as The Ellen DeGeneres Show or The View",3,
Q11_1,"How often do you watch the following types of television shows and movies? Watch daytime talk shows, such as The Ellen DeGeneres Show or The View",4,
Q11_1,"How often do you watch the following types of television shows and movies? Watch daytime talk shows, such as The Ellen DeGeneres Show or The View",5,
Q11_1,"How often do you watch the following types of television shows and movies? Watch daytime talk shows, such as The Ellen DeGeneres Show or The View",6,
Q11_1,"How often do you watch the following types of television shows and movies? Watch daytime talk shows, such as The Ellen DeGeneres Show or The View",7,Very often
Q11_3,"How often do you watch the following types of television shows and movies? TV crime dramas (e.g., Bones, Law & Order: SVU)",-1,Refused
Q11_3,"How often do you watch the following types of television shows and movies? TV crime dramas (e.g., Bones, Law & Order: SVU)",1,Never
Q11_3,"How often do you watch the following types of television shows and movies? TV crime dramas (e.g., Bones, Law & Order: SVU)",2,
Q11_3,"How often do you watch the following types of television shows and movies? TV crime dramas (e.g., Bones, Law & Order: SVU)",3,
Q11_3,"How often do you watch the following types of television shows and movies? TV crime dramas (e.g., Bones, Law & Order: SVU)",4,
Q11_3,"How often do you watch the following types of television shows and movies? TV crime dramas (e.g., Bones, Law & Order: SVU)",5,
Q11_3,"How often do you watch the following types of television shows and movies? TV crime dramas (e.g., Bones, Law & Order: SVU)",6,
Q11_3,"How often do you watch the following types of television shows and movies? TV crime dramas (e.g., Bones, Law & Order: SVU)",7,Very often
Q11_4,"How often do you watch the following types of television shows and movies? TV true crime (e.g., Dateline NBC, 20/20)",-1,Refused
Q11_4,"How often do you watch the following types of television shows and movies? TV true crime (e.g., Dateline NBC, 20/20)",1,Never
Q11_4,"How often do you watch the following types of television shows and movies? TV true crime (e.g., Dateline NBC, 20/20)",2,
Q11_4,"How often do you watch the following types of television shows and movies? TV true crime (e.g., Dateline NBC, 20/20)",3,
Q11_4,"How often do you watch the following types of television shows and movies? TV true crime (e.g., Dateline NBC, 20/20)",4,
Q11_4,"How often do you watch the following types of television shows and movies? TV true crime (e.g., Dateline NBC, 20/20)",5,
Q11_4,"How often do you watch the following types of television shows and movies? TV true crime (e.g., Dateline NBC, 20/20)",6,
Q11_4,"How often do you watch the following types of television shows and movies? TV true crime (e.g., Dateline NBC, 20/20)",7,Very often
Q11_6,"How often do you watch the following types of television shows and movies? Paranormal TV (Ghost Hunters, Finding Bigfoot, etc.)",-1,Refused
Q11_6,"How often do you watch the following types of television shows and movies? Paranormal TV (Ghost Hunters, Finding Bigfoot, etc.)",1,Never
Q11_6,"How often do you watch the following types of television shows and movies? Paranormal TV (Ghost Hunters, Finding Bigfoot, etc.)",2,
Q11_6,"How often do you watch the following types of television shows and movies? Paranormal TV (Ghost Hunters, Finding Bigfoot, etc.)",3,
Q11_6,"How often do you watch the following types of television shows and movies? Paranormal TV (Ghost Hunters, Finding Bigfoot, etc.)",4,
Q11_6,"How often do you watch the following types of television shows and movies? Paranormal TV (Ghost Hunters, Finding Bigfoot, etc.)",5,
Q11_6,"How often do you watch the following types of television shows and movies? Paranormal TV (Ghost Hunters, Finding Bigfoot, etc.)",6,
Q11_6,"How often do you watch the following types of television shows and movies? Paranormal TV (Ghost Hunters, Finding Bigfoot, etc.)",7,Very often
Q12_1,How often do you read a newspaper?,-1,Refused
Q12_1,How often do you read a newspaper?,1,Every day
Q12_1,How often do you read a newspaper?,2,Most days
Q12_1,How often do you read a newspaper?,3,Once or twice a week
Q12_1,How often do you read a newspaper?,4,Once or twice a month
Q12_1,How often do you read a newspaper?,5,Less than once a month but at least once a year
Q12_1,How often do you read a newspaper?,6,Never
Q12_2,"How often do you watch the national nightly network news (such as World News Tonight, CBS Evening News)?",-1,Refused
Q12_2,"How often do you watch the national nightly network news (such as World News Tonight, CBS Evening News)?",1,Every day
Q12_2,"How often do you watch the national nightly network news (such as World News Tonight, CBS Evening News)?",2,Most days
Q12_2,"How often do you watch the national nightly network news (such as World News Tonight, CBS Evening News)?",3,Once or twice a week
Q12_2,"How often do you watch the national nightly network news (such as World News Tonight, CBS Evening News)?",4,Once or twice a month
Q12_2,"How often do you watch the national nightly network news (such as World News Tonight, CBS Evening News)?",5,Less than once a month but at least once a year
Q12_2,"How often do you watch the national nightly network news (such as World News Tonight, CBS Evening News)?",6,Never
Q12_3,"How often do you watch cable news (CNN, MSNBC, Fox News)?",-1,Refused
Q12_3,"How often do you watch cable news (CNN, MSNBC, Fox News)?",1,Every day
Q12_3,"How often do you watch cable news (CNN, MSNBC, Fox News)?",2,Most days
Q12_3,"How often do you watch cable news (CNN, MSNBC, Fox News)?",3,Once or twice a week
Q12_3,"How often do you watch cable news (CNN, MSNBC, Fox News)?",4,Once or twice a month
Q12_3,"How often do you watch cable news (CNN, MSNBC, Fox News)?",5,Less than once a month but at least once a year
Q12_3,"How often do you watch cable news (CNN, MSNBC, Fox News)?",6,Never
Q12_4,How often do you watch the local TV news to learn about your area?,-1,Refused
Q12_4,How often do you watch the local TV news to learn about your area?,1,Every day
Q12_4,How often do you watch the local TV news to learn about your area?,2,Most days
Q12_4,How often do you watch the local TV news to learn about your area?,3,Once or twice a week
Q12_4,How often do you watch the local TV news to learn about your area?,4,Once or twice a month
Q12_4,How often do you watch the local TV news to learn about your area?,5,Less than once a month but at least once a year
Q12_4,How often do you watch the local TV news to learn about your area?,6,Never
Q12_5,How often do you listen to a talk radio show that discusses politics?,-1,Refused
Q12_5,How often do you listen to a talk radio show that discusses politics?,1,Every day
Q12_5,How often do you listen to a talk radio show that discusses politics?,2,Most days
Q12_5,How often do you listen to a talk radio show that discusses politics?,3,Once or twice a week
Q12_5,How often do you listen to a talk radio show that discusses politics?,4,Once or twice a month
Q12_5,How often do you listen to a talk radio show that discusses politics?,5,Less than once a month but at least once a year
Q12_5,How often do you listen to a talk radio show that discusses politics?,6,Never
Q12_6,How often do you read online news websites (such as Yahoo! News or Google)?,-1,Refused
Q12_6,How often do you read online news websites (such as Yahoo! News or Google)?,1,Every day
Q12_6,How often do you read online news websites (such as Yahoo! News or Google)?,2,Most days
Q12_6,How often do you read online news websites (such as Yahoo! News or Google)?,3,Once or twice a week
Q12_6,How often do you read online news websites (such as Yahoo! News or Google)?,4,Once or twice a month
Q12_6,How often do you read online news websites (such as Yahoo! News or Google)?,5,Less than once a month but at least once a year
Q12_6,How often do you read online news websites (such as Yahoo! News or Google)?,6,Never
Q12_7,"How often do you get news from social media (e.g., Twitter)?",-1,Refused
Q12_7,"How often do you get news from social media (e.g., Twitter)?",1,Every day
Q12_7,"How often do you get news from social media (e.g., Twitter)?",2,Most days
Q12_7,"How often do you get news from social media (e.g., Twitter)?",3,Once or twice a week
Q12_7,"How often do you get news from social media (e.g., Twitter)?",4,Once or twice a month
Q12_7,"How often do you get news from social media (e.g., Twitter)?",5,Less than once a month but at least once a year
Q12_7,"How often do you get news from social media (e.g., Twitter)?",6,Never
Q13_1,"During the past two weeks, how often have you experienced the following? Feeling nervous, anxious or on edge",-1,Refused
Q13_1,"During the past two weeks, how often have you experienced the following? Feeling nervous, anxious or on edge",1,Nearly every day
Q13_1,"During the past two weeks, how often have you experienced the following? Feeling nervous, anxious or on edge",2,More than half the days
Q13_1,"During the past two weeks, how often have you experienced the following? Feeling nervous, anxious or on edge",3,Sometimes
Q13_1,"During the past two weeks, how often have you experienced the following? Feeling nervous, anxious or on edge",4,Not at all
Q13_2,"During the past two weeks, how often have you experienced the following? Not being able to stop or control worrying",-1,Refused
Q13_2,"During the past two weeks, how often have you experienced the following? Not being able to stop or control worrying",1,Nearly every day
Q13_2,"During the past two weeks, how often have you experienced the following? Not being able to stop or control worrying",2,More than half the days
Q13_2,"During the past two weeks, how often have you experienced the following? Not being able to stop or control worrying",3,Sometimes
Q13_2,"During the past two weeks, how often have you experienced the following? Not being able to stop or control worrying",4,Not at all
Q13_3,"During the past two weeks, how often have you experienced the following? Worrying too much about different things",-1,Refused
Q13_3,"During the past two weeks, how often have you experienced the following? Worrying too much about different things",1,Nearly every day
Q13_3,"During the past two weeks, how often have you experienced the following? Worrying too much about different things",2,More than half the days
Q13_3,"During the past two weeks, how often have you experienced the following? Worrying too much about different things",3,Sometimes
Q13_3,"During the past two weeks, how often have you experienced the following? Worrying too much about different things",4,Not at all
Q13_4,"During the past two weeks, how often have you experienced the following? Trouble sleeping",-1,Refused
Q13_4,"During the past two weeks, how often have you experienced the following? Trouble sleeping",1,Nearly every day
Q13_4,"During the past two weeks, how often have you experienced the following? Trouble sleeping",2,More than half the days
Q13_4,"During the past two weeks, how often have you experienced the following? Trouble sleeping",3,Sometimes
Q13_4,"During the past two weeks, how often have you experienced the following? Trouble sleeping",4,Not at all
Q13_5,"During the past two weeks, how often have you experienced the following? Being so restless that it is hard to relax",-1,Refused
Q13_5,"During the past two weeks, how often have you experienced the following? Being so restless that it is hard to relax",1,Nearly every day
Q13_5,"During the past two weeks, how often have you experienced the following? Being so restless that it is hard to relax",2,More than half the days
Q13_5,"During the past two weeks, how often have you experienced the following? Being so restless that it is hard to relax",3,Sometimes
Q13_5,"During the past two weeks, how often have you experienced the following? Being so restless that it is hard to relax",4,Not at all
Q13_6,"During the past two weeks, how often have you experienced the following? Becoming easily annoyed or irritable",-1,Refused
Q13_6,"During the past two weeks, how often have you experienced the following? Becoming easily annoyed or irritable",1,Nearly every day
Q13_6,"During the past two weeks, how often have you experienced the following? Becoming easily annoyed or irritable",2,More than half the days
Q13_6,"During the past two weeks, how often have you experienced the following? Becoming easily annoyed or irritable",3,Sometimes
Q13_6,"During the past two weeks, how often have you experienced the following? Becoming easily annoyed or irritable",4,Not at all
Q13_7,"During the past two weeks, how often have you experienced the following? Feeling afraid as if something awful might happen",-1,Refused
Q13_7,"During the past two weeks, how often have you experienced the following? Feeling afraid as if something awful might happen",1,Nearly every day
Q13_7,"During the past two weeks, how often have you experienced the following? Feeling afraid as if something awful might happen",2,More than half the days
Q13_7,"During the past two weeks, how often have you experienced the following? Feeling afraid as if something awful might happen",3,Sometimes
Q13_7,"During the past two weeks, how often have you experienced the following? Feeling afraid as if something awful might happen",4,Not at all
Q13_8,"During the past two weeks, how often have you experienced the following? Felt that it is not safe to trust anyone",-1,Refused
Q13_8,"During the past two weeks, how often have you experienced the following? Felt that it is not safe to trust anyone",1,Nearly every day
Q13_8,"During the past two weeks, how often have you experienced the following? Felt that it is not safe to trust anyone",2,More than half the days
Q13_8,"During the past two weeks, how often have you experienced the following? Felt that it is not safe to trust anyone",3,Sometimes
Q13_8,"During the past two weeks, how often have you experienced the following? Felt that it is not safe to trust anyone",4,Not at all
Q13_9,"During the past two weeks, how often have you experienced the following? Felt that people were taking advantage of you",-1,Refused
Q13_9,"During the past two weeks, how often have you experienced the following? Felt that people were taking advantage of you",1,Nearly every day
Q13_9,"During the past two weeks, how often have you experienced the following? Felt that people were taking advantage of you",2,More than half the days
Q13_9,"During the past two weeks, how often have you experienced the following? Felt that people were taking advantage of you",3,Sometimes
Q13_9,"During the past two weeks, how often have you experienced the following? Felt that people were taking advantage of you",4,Not at all
Q13_10,"During the past two weeks, how often have you experienced the following? Felt like you were being watched or talked about by others",-1,Refused
Q13_10,"During the past two weeks, how often have you experienced the following? Felt like you were being watched or talked about by others",1,Nearly every day
Q13_10,"During the past two weeks, how often have you experienced the following? Felt like you were being watched or talked about by others",2,More than half the days
Q13_10,"During the past two weeks, how often have you experienced the following? Felt like you were being watched or talked about by others",3,Sometimes
Q13_10,"During the past two weeks, how often have you experienced the following? Felt like you were being watched or talked about by others",4,Not at all
Q14_1,How afraid are you of the following? Becoming seriously ill,-1,Refused
Q14_1,How afraid are you of the following? Becoming seriously ill,1,Very afraid
Q14_1,How afraid are you of the following? Becoming seriously ill,2,Afraid
Q14_1,How afraid are you of the following? Becoming seriously ill,3,Slightly afraid
Q14_1,How afraid are you of the following? Becoming seriously ill,4,Not afraid
Q14_2,How afraid are you of the following? People I love becoming seriously ill,-1,Refused
Q14_2,How afraid are you of the following? People I love becoming seriously ill,1,Very afraid
Q14_2,How afraid are you of the following? People I love becoming seriously ill,2,Afraid
Q14_2,How afraid are you of the following? People I love becoming seriously ill,3,Slightly afraid
Q14_2,How afraid are you of the following? People I love becoming seriously ill,4,Not afraid
Q14_3,How afraid are you of the following? Dying,-1,Refused
Q14_3,How afraid are you of the following? Dying,1,Very afraid
Q14_3,How afraid are you of the following? Dying,2,Afraid
Q14_3,How afraid are you of the following? Dying,3,Slightly afraid
Q14_3,How afraid are you of the following? Dying,4,Not afraid
Q14_4,How afraid are you of the following? People I love dying,-1,Refused
Q14_4,How afraid are you of the following? People I love dying,1,Very afraid
Q14_4,How afraid are you of the following? People I love dying,2,Afraid
Q14_4,How afraid are you of the following? People I love dying,3,Slightly afraid
Q14_4,How afraid are you of the following? People I love dying,4,Not afraid
Q15_1,How afraid are you of the following environmental issues impacting your life? Air pollution,-1,Refused
Q15_1,How afraid are you of the following environmental issues impacting your life? Air pollution,1,Very afraid
Q15_1,How afraid are you of the following environmental issues impacting your life? Air pollution,2,Afraid
Q15_1,How afraid are you of the following environmental issues impacting your life? Air pollution,3,Slightly afraid
Q15_1,How afraid are you of the following environmental issues impacting your life? Air pollution,4,Not afraid
Q15_2,How afraid are you of the following environmental issues impacting your life? Pollution of drinking water,-1,Refused
Q15_2,How afraid are you of the following environmental issues impacting your life? Pollution of drinking water,1,Very afraid
Q15_2,How afraid are you of the following environmental issues impacting your life? Pollution of drinking water,2,Afraid
Q15_2,How afraid are you of the following environmental issues impacting your life? Pollution of drinking water,3,Slightly afraid
Q15_2,How afraid are you of the following environmental issues impacting your life? Pollution of drinking water,4,Not afraid
Q15_3,"How afraid are you of the following environmental issues impacting your life? Pollution of oceans, rivers and lakes",-1,Refused
Q15_3,"How afraid are you of the following environmental issues impacting your life? Pollution of oceans, rivers and lakes",1,Very afraid
Q15_3,"How afraid are you of the following environmental issues impacting your life? Pollution of oceans, rivers and lakes",2,Afraid
Q15_3,"How afraid are you of the following environmental issues impacting your life? Pollution of oceans, rivers and lakes",3,Slightly afraid
Q15_3,"How afraid are you of the following environmental issues impacting your life? Pollution of oceans, rivers and lakes",4,Not afraid
Q15_4,How afraid are you of the following environmental issues impacting your life? Extinction of plant and animal species,-1,Refused
Q15_4,How afraid are you of the following environmental issues impacting your life? Extinction of plant and animal species,1,Very afraid
Q15_4,How afraid are you of the following environmental issues impacting your life? Extinction of plant and animal species,2,Afraid
Q15_4,How afraid are you of the following environmental issues impacting your life? Extinction of plant and animal species,3,Slightly afraid
Q15_4,How afraid are you of the following environmental issues impacting your life? Extinction of plant and animal species,4,Not afraid
Q15_5,How afraid are you of the following environmental issues impacting your life? Oil spills,-1,Refused
Q15_5,How afraid are you of the following environmental issues impacting your life? Oil spills,1,Very afraid
Q15_5,How afraid are you of the following environmental issues impacting your life? Oil spills,2,Afraid
Q15_5,How afraid are you of the following environmental issues impacting your life? Oil spills,3,Slightly afraid
Q15_5,How afraid are you of the following environmental issues impacting your life? Oil spills,4,Not afraid
Q15_6,How afraid are you of the following environmental issues impacting your life? Global warming and climate change,-1,Refused
Q15_6,How afraid are you of the following environmental issues impacting your life? Global warming and climate change,1,Very afraid
Q15_6,How afraid are you of the following environmental issues impacting your life? Global warming and climate change,2,Afraid
Q15_6,How afraid are you of the following environmental issues impacting your life? Global warming and climate change,3,Slightly afraid
Q15_6,How afraid are you of the following environmental issues impacting your life? Global warming and climate change,4,Not afraid
Q16,"Have you or anyone in your household put together a disaster or emergency supply kit, containing supplies, such as food, water, and medical supplies?",-1,Refused
Q16,"Have you or anyone in your household put together a disaster or emergency supply kit, containing supplies, such as food, water, and medical supplies?",1,Yes
Q16,"Have you or anyone in your household put together a disaster or emergency supply kit, containing supplies, such as food, water, and medical supplies?",2,No
Q17,"Have you or anyone in your household put together a plan for what you would do in a natural disaster or emergency, such as a fire in your home?",-1,Refused
Q17,"Have you or anyone in your household put together a plan for what you would do in a natural disaster or emergency, such as a fire in your home?",1,Yes
Q17,"Have you or anyone in your household put together a plan for what you would do in a natural disaster or emergency, such as a fire in your home?",2,No
Q18_1,How afraid are you of the following? Not having enough money for the future,-1,Refused
Q18_1,How afraid are you of the following? Not having enough money for the future,1,Very afraid
Q18_1,How afraid are you of the following? Not having enough money for the future,2,Afraid
Q18_1,How afraid are you of the following? Not having enough money for the future,3,Slightly afraid
Q18_1,How afraid are you of the following? Not having enough money for the future,4,Not afraid
Q18_2,How afraid are you of the following? Becoming unemployed,-1,Refused
Q18_2,How afraid are you of the following? Becoming unemployed,1,Very afraid
Q18_2,How afraid are you of the following? Becoming unemployed,2,Afraid
Q18_2,How afraid are you of the following? Becoming unemployed,3,Slightly afraid
Q18_2,How afraid are you of the following? Becoming unemployed,4,Not afraid
Q18_3,How afraid are you of the following? High medical bills,-1,Refused
Q18_3,How afraid are you of the following? High medical bills,1,Very afraid
Q18_3,How afraid are you of the following? High medical bills,2,Afraid
Q18_3,How afraid are you of the following? High medical bills,3,Slightly afraid
Q18_3,How afraid are you of the following? High medical bills,4,Not afraid
Q18_4,"How afraid are you of the following? Losing my data, photos or important documents in a disaster",-1,Refused
Q18_4,"How afraid are you of the following? Losing my data, photos or important documents in a disaster",1,Very afraid
Q18_4,"How afraid are you of the following? Losing my data, photos or important documents in a disaster",2,Afraid
Q18_4,"How afraid are you of the following? Losing my data, photos or important documents in a disaster",3,Slightly afraid
Q18_4,"How afraid are you of the following? Losing my data, photos or important documents in a disaster",4,Not afraid
Q19_1,"Please indicate your level of agreement with the following: By keeping an emergency supply kit, I am improving my chances of surviving a natural or manmade disaster",-1,Refused
Q19_1,"Please indicate your level of agreement with the following: By keeping an emergency supply kit, I am improving my chances of surviving a natural or manmade disaster",1,Strongly agree
Q19_1,"Please indicate your level of agreement with the following: By keeping an emergency supply kit, I am improving my chances of surviving a natural or manmade disaster",2,Agree
Q19_1,"Please indicate your level of agreement with the following: By keeping an emergency supply kit, I am improving my chances of surviving a natural or manmade disaster",3,Disagree
