Q_NAME,Description,Option_Num,Option_Text
QN5C,"[ITEMS A-D ASK IF BELIEVE IN GOD (Q4=1, 2); ITEMS E-H ASK ALL] Please indicate your level of agreement with the following statements: (Please select one response for each) The success of the United States is part of God's plan.",2,Agree
QN5C,"[ITEMS A-D ASK IF BELIEVE IN GOD (Q4=1, 2); ITEMS E-H ASK ALL] Please indicate your level of agreement with the following statements: (Please select one response for each) The success of the United States is part of God's plan.",3,Disagree
QN5C,"[ITEMS A-D ASK IF BELIEVE IN GOD (Q4=1, 2); ITEMS E-H ASK ALL] Please indicate your level of agreement with the following statements: (Please select one response for each) The success of the United States is part of God's plan.",4,Strongly disagree
QN5D,"[ITEMS A-D ASK IF BELIEVE IN GOD (Q4=1, 2); ITEMS E-H ASK ALL] Please indicate your level of agreement with the following statements: (Please select one response for each) God punishes sinners for doing wrong.",1,Strongly agree
QN5D,"[ITEMS A-D ASK IF BELIEVE IN GOD (Q4=1, 2); ITEMS E-H ASK ALL] Please indicate your level of agreement with the following statements: (Please select one response for each) God punishes sinners for doing wrong.",2,Agree
QN5D,"[ITEMS A-D ASK IF BELIEVE IN GOD (Q4=1, 2); ITEMS E-H ASK ALL] Please indicate your level of agreement with the following statements: (Please select one response for each) God punishes sinners for doing wrong.",3,Disagree
QN5D,"[ITEMS A-D ASK IF BELIEVE IN GOD (Q4=1, 2); ITEMS E-H ASK ALL] Please indicate your level of agreement with the following statements: (Please select one response for each) God punishes sinners for doing wrong.",4,Strongly disagree
QN5E,"[ITEMS A-D ASK IF BELIEVE IN GOD (Q4=1, 2); ITEMS E-H ASK ALL] Please indicate your level of agreement with the following statements: (Please select one response for each) There is evil in the world.",1,Strongly agree
QN5E,"[ITEMS A-D ASK IF BELIEVE IN GOD (Q4=1, 2); ITEMS E-H ASK ALL] Please indicate your level of agreement with the following statements: (Please select one response for each) There is evil in the world.",2,Agree
QN5E,"[ITEMS A-D ASK IF BELIEVE IN GOD (Q4=1, 2); ITEMS E-H ASK ALL] Please indicate your level of agreement with the following statements: (Please select one response for each) There is evil in the world.",3,Disagree
QN5E,"[ITEMS A-D ASK IF BELIEVE IN GOD (Q4=1, 2); ITEMS E-H ASK ALL] Please indicate your level of agreement with the following statements: (Please select one response for each) There is evil in the world.",4,Strongly disagree
QN5F,"[ITEMS A-D ASK IF BELIEVE IN GOD (Q4=1, 2); ITEMS E-H ASK ALL] Please indicate your level of agreement with the following statements: (Please select one response for each) I believe the Devil/Satan exists.",-1,Blank
QN5F,"[ITEMS A-D ASK IF BELIEVE IN GOD (Q4=1, 2); ITEMS E-H ASK ALL] Please indicate your level of agreement with the following statements: (Please select one response for each) I believe the Devil/Satan exists.",1,Strongly agree
QN5F,"[ITEMS A-D ASK IF BELIEVE IN GOD (Q4=1, 2); ITEMS E-H ASK ALL] Please indicate your level of agreement with the following statements: (Please select one response for each) I believe the Devil/Satan exists.",2,Agree
QN5F,"[ITEMS A-D ASK IF BELIEVE IN GOD (Q4=1, 2); ITEMS E-H ASK ALL] Please indicate your level of agreement with the following statements: (Please select one response for each) I believe the Devil/Satan exists.",3,Disagree
QN5F,"[ITEMS A-D ASK IF BELIEVE IN GOD (Q4=1, 2); ITEMS E-H ASK ALL] Please indicate your level of agreement with the following statements: (Please select one response for each) I believe the Devil/Satan exists.",4,Strongly disagree
QN5G,"[ITEMS A-D ASK IF BELIEVE IN GOD (Q4=1, 2); ITEMS E-H ASK ALL] Please indicate your level of agreement with the following statements: (Please select one response for each) Satan causes most evil in the world.",-1,Blank
QN5G,"[ITEMS A-D ASK IF BELIEVE IN GOD (Q4=1, 2); ITEMS E-H ASK ALL] Please indicate your level of agreement with the following statements: (Please select one response for each) Satan causes most evil in the world.",1,Strongly agree
QN5G,"[ITEMS A-D ASK IF BELIEVE IN GOD (Q4=1, 2); ITEMS E-H ASK ALL] Please indicate your level of agreement with the following statements: (Please select one response for each) Satan causes most evil in the world.",2,Agree
QN5G,"[ITEMS A-D ASK IF BELIEVE IN GOD (Q4=1, 2); ITEMS E-H ASK ALL] Please indicate your level of agreement with the following statements: (Please select one response for each) Satan causes most evil in the world.",3,Disagree
QN5G,"[ITEMS A-D ASK IF BELIEVE IN GOD (Q4=1, 2); ITEMS E-H ASK ALL] Please indicate your level of agreement with the following statements: (Please select one response for each) Satan causes most evil in the world.",4,Strongly disagree
QN5H,"[ITEMS A-D ASK IF BELIEVE IN GOD (Q4=1, 2); ITEMS E-H ASK ALL] Please indicate your level of agreement with the following statements: (Please select one response for each) The world today is completely evil.",-1,Blank
QN5H,"[ITEMS A-D ASK IF BELIEVE IN GOD (Q4=1, 2); ITEMS E-H ASK ALL] Please indicate your level of agreement with the following statements: (Please select one response for each) The world today is completely evil.",1,Strongly agree
QN5H,"[ITEMS A-D ASK IF BELIEVE IN GOD (Q4=1, 2); ITEMS E-H ASK ALL] Please indicate your level of agreement with the following statements: (Please select one response for each) The world today is completely evil.",2,Agree
QN5H,"[ITEMS A-D ASK IF BELIEVE IN GOD (Q4=1, 2); ITEMS E-H ASK ALL] Please indicate your level of agreement with the following statements: (Please select one response for each) The world today is completely evil.",3,Disagree
QN5H,"[ITEMS A-D ASK IF BELIEVE IN GOD (Q4=1, 2); ITEMS E-H ASK ALL] Please indicate your level of agreement with the following statements: (Please select one response for each) The world today is completely evil.",4,Strongly disagree
QN6,Which of the following statements comes closest to your views?,1,America has always been and is currently a Christian nation
QN6,Which of the following statements comes closest to your views?,2,"America was a Christian nation in the past, but is not anymore"
QN6,Which of the following statements comes closest to your views?,3,America has never been a Christian nation
QN7A,Please indicate your level of agreement with the following statements: (Please select one response for each) The federal government should declare the United States a Christian nation.,-1,Blank
QN7A,Please indicate your level of agreement with the following statements: (Please select one response for each) The federal government should declare the United States a Christian nation.,1,Strongly agree
QN7A,Please indicate your level of agreement with the following statements: (Please select one response for each) The federal government should declare the United States a Christian nation.,2,Agree
QN7A,Please indicate your level of agreement with the following statements: (Please select one response for each) The federal government should declare the United States a Christian nation.,3,Disagree
QN7A,Please indicate your level of agreement with the following statements: (Please select one response for each) The federal government should declare the United States a Christian nation.,4,Strongly disagree
QN7B,Please indicate your level of agreement with the following statements: (Please select one response for each) The federal government should advocate Christian values.,-1,Blank
QN7B,Please indicate your level of agreement with the following statements: (Please select one response for each) The federal government should advocate Christian values.,1,Strongly agree
QN7B,Please indicate your level of agreement with the following statements: (Please select one response for each) The federal government should advocate Christian values.,2,Agree
QN7B,Please indicate your level of agreement with the following statements: (Please select one response for each) The federal government should advocate Christian values.,3,Disagree
QN7B,Please indicate your level of agreement with the following statements: (Please select one response for each) The federal government should advocate Christian values.,4,Strongly disagree
QN7C,Please indicate your level of agreement with the following statements: (Please select one response for each) The federal government should enforce strict separation of church and state.,-1,Blank
QN7C,Please indicate your level of agreement with the following statements: (Please select one response for each) The federal government should enforce strict separation of church and state.,1,Strongly agree
QN7C,Please indicate your level of agreement with the following statements: (Please select one response for each) The federal government should enforce strict separation of church and state.,2,Agree
QN7C,Please indicate your level of agreement with the following statements: (Please select one response for each) The federal government should enforce strict separation of church and state.,3,Disagree
QN7C,Please indicate your level of agreement with the following statements: (Please select one response for each) The federal government should enforce strict separation of church and state.,4,Strongly disagree
QN7D,Please indicate your level of agreement with the following statements: (Please select one response for each) The federal government should allow the display of religious symbols in public spaces.,1,Strongly agree
QN7D,Please indicate your level of agreement with the following statements: (Please select one response for each) The federal government should allow the display of religious symbols in public spaces.,2,Agree
QN7D,Please indicate your level of agreement with the following statements: (Please select one response for each) The federal government should allow the display of religious symbols in public spaces.,3,Disagree
QN7D,Please indicate your level of agreement with the following statements: (Please select one response for each) The federal government should allow the display of religious symbols in public spaces.,4,Strongly disagree
QN7E,Please indicate your level of agreement with the following statements: (Please select one response for each) The federal government should allow prayer in public schools.,-1,Blank
QN7E,Please indicate your level of agreement with the following statements: (Please select one response for each) The federal government should allow prayer in public schools.,1,Strongly agree
QN7E,Please indicate your level of agreement with the following statements: (Please select one response for each) The federal government should allow prayer in public schools.,2,Agree
QN7E,Please indicate your level of agreement with the following statements: (Please select one response for each) The federal government should allow prayer in public schools.,3,Disagree
QN7E,Please indicate your level of agreement with the following statements: (Please select one response for each) The federal government should allow prayer in public schools.,4,Strongly disagree
QN8,How important do you think being a Christian is to being truly American?,1,Very important
QN8,How important do you think being a Christian is to being truly American?,2,Fairly important
QN8,How important do you think being a Christian is to being truly American?,3,Not very important
QN8,How important do you think being a Christian is to being truly American?,4,Not important at all
QN9,How would you describe yourself politically? (Please select one),1,Extremely conservative
QN9,How would you describe yourself politically? (Please select one),2,Conservative
QN9,How would you describe yourself politically? (Please select one),3,Leaning conservative
QN9,How would you describe yourself politically? (Please select one),4,Moderate
QN9,How would you describe yourself politically? (Please select one),5,Leaning liberal
QN9,How would you describe yourself politically? (Please select one),6,Liberal
QN9,How would you describe yourself politically? (Please select one),7,Extremely liberal
QN10,"Do you think of yourself as Republican, Democrat or Independent? (Please select one)",1,Strong Republican
QN10,"Do you think of yourself as Republican, Democrat or Independent? (Please select one)",2,Moderate Republican
QN10,"Do you think of yourself as Republican, Democrat or Independent? (Please select one)",3,Leaning Republican
QN10,"Do you think of yourself as Republican, Democrat or Independent? (Please select one)",4,Independent
QN10,"Do you think of yourself as Republican, Democrat or Independent? (Please select one)",5,Leaning Democrat
QN10,"Do you think of yourself as Republican, Democrat or Independent? (Please select one)",6,Moderate Democrat
QN10,"Do you think of yourself as Republican, Democrat or Independent? (Please select one)",7,Strong Democrat
QN11,How likely are you to vote in the 2020 Presidential election? (Please select one),1,Very likely
QN11,How likely are you to vote in the 2020 Presidential election? (Please select one),2,Somewhat likely
QN11,How likely are you to vote in the 2020 Presidential election? (Please select one),3,Not too likely
QN11,How likely are you to vote in the 2020 Presidential election? (Please select one),4,Not at all likely
QN12,"If the presidential election were held today, for whom would you vote?",1,"Donald Trump, the Republican nominee"
QN12,"If the presidential election were held today, for whom would you vote?",2,The Democratic nominee
QN12,"If the presidential election were held today, for whom would you vote?",3,Third party candidate
QN12,"If the presidential election were held today, for whom would you vote?",4,Would not vote
QN13A,How often do you...? (Please select one response for each) Watch the local TV news to learn about your area?,1,Every day
QN13A,How often do you...? (Please select one response for each) Watch the local TV news to learn about your area?,2,Most days
QN13A,How often do you...? (Please select one response for each) Watch the local TV news to learn about your area?,3,Once or twice a week
QN13A,How often do you...? (Please select one response for each) Watch the local TV news to learn about your area?,4,Once or twice a month
QN13A,How often do you...? (Please select one response for each) Watch the local TV news to learn about your area?,5,Less than once a month but at least once a year
QN13A,How often do you...? (Please select one response for each) Watch the local TV news to learn about your area?,6,Never
QN13B,How often do you...? (Please select one response for each) Listen to a talk radio show that discusses politics?,1,Every day
QN13B,How often do you...? (Please select one response for each) Listen to a talk radio show that discusses politics?,2,Most days
QN13B,How often do you...? (Please select one response for each) Listen to a talk radio show that discusses politics?,3,Once or twice a week
QN13B,How often do you...? (Please select one response for each) Listen to a talk radio show that discusses politics?,4,Once or twice a month
QN13B,How often do you...? (Please select one response for each) Listen to a talk radio show that discusses politics?,5,Less than once a month but at least once a year
QN13B,How often do you...? (Please select one response for each) Listen to a talk radio show that discusses politics?,6,Never
QN13C,How often do you...? (Please select one response for each) Read online news websites (such as Yahoo News or Google)?,1,Every day
QN13C,How often do you...? (Please select one response for each) Read online news websites (such as Yahoo News or Google)?,2,Most days
QN13C,How often do you...? (Please select one response for each) Read online news websites (such as Yahoo News or Google)?,3,Once or twice a week
QN13C,How often do you...? (Please select one response for each) Read online news websites (such as Yahoo News or Google)?,4,Once or twice a month
QN13C,How often do you...? (Please select one response for each) Read online news websites (such as Yahoo News or Google)?,5,Less than once a month but at least once a year
QN13C,How often do you...? (Please select one response for each) Read online news websites (such as Yahoo News or Google)?,6,Never
QN13D,"How often do you...? (Please select one response for each) Get news from social media (e.g., Twitter, Facebook)?",1,Every day
QN13D,"How often do you...? (Please select one response for each) Get news from social media (e.g., Twitter, Facebook)?",2,Most days
QN13D,"How often do you...? (Please select one response for each) Get news from social media (e.g., Twitter, Facebook)?",3,Once or twice a week
QN13D,"How often do you...? (Please select one response for each) Get news from social media (e.g., Twitter, Facebook)?",4,Once or twice a month
QN13D,"How often do you...? (Please select one response for each) Get news from social media (e.g., Twitter, Facebook)?",5,Less than once a month but at least once a year
QN13D,"How often do you...? (Please select one response for each) Get news from social media (e.g., Twitter, Facebook)?",6,Never
QN13E,How often do you...? (Please select one response for each) Watch daytime talk shows such as The Ellen DeGeneres Show or The View?,1,Every day
QN13E,How often do you...? (Please select one response for each) Watch daytime talk shows such as The Ellen DeGeneres Show or The View?,2,Most days
QN13E,How often do you...? (Please select one response for each) Watch daytime talk shows such as The Ellen DeGeneres Show or The View?,3,Once or twice a week
QN13E,How often do you...? (Please select one response for each) Watch daytime talk shows such as The Ellen DeGeneres Show or The View?,4,Once or twice a month
QN13E,How often do you...? (Please select one response for each) Watch daytime talk shows such as The Ellen DeGeneres Show or The View?,5,Less than once a month but at least once a year
QN13E,How often do you...? (Please select one response for each) Watch daytime talk shows such as The Ellen DeGeneres Show or The View?,6,Never
QN14A,How afraid are you of the following? (Please select one response for each) Becoming seriously ill,1,Very afraid
QN14A,How afraid are you of the following? (Please select one response for each) Becoming seriously ill,2,Afraid
QN14A,How afraid are you of the following? (Please select one response for each) Becoming seriously ill,3,Slightly afraid
QN14A,How afraid are you of the following? (Please select one response for each) Becoming seriously ill,4,Not afraid
QN14B,How afraid are you of the following? (Please select one response for each) People I love becoming seriously ill,1,Very afraid
QN14B,How afraid are you of the following? (Please select one response for each) People I love becoming seriously ill,2,Afraid
QN14B,How afraid are you of the following? (Please select one response for each) People I love becoming seriously ill,3,Slightly afraid
QN14B,How afraid are you of the following? (Please select one response for each) People I love becoming seriously ill,4,Not afraid
QN14C,How afraid are you of the following? (Please select one response for each) Dying,1,Very afraid
QN14C,How afraid are you of the following? (Please select one response for each) Dying,2,Afraid
QN14C,How afraid are you of the following? (Please select one response for each) Dying,3,Slightly afraid
QN14C,How afraid are you of the following? (Please select one response for each) Dying,4,Not afraid
QN14D,How afraid are you of the following? (Please select one response for each) People I love dying,1,Very afraid
QN14D,How afraid are you of the following? (Please select one response for each) People I love dying,2,Afraid
QN14D,How afraid are you of the following? (Please select one response for each) People I love dying,3,Slightly afraid
QN14D,How afraid are you of the following? (Please select one response for each) People I love dying,4,Not afraid
QN15A,How many days during the past 30 days would you say...? (Just your best estimate is fine) Your physical health was not good,-1,Blank
QN15A,How many days during the past 30 days would you say...? (Just your best estimate is fine) Your physical health was not good,0,
QN15A,How many days during the past 30 days would you say...? (Just your best estimate is fine) Your physical health was not good,1,
QN15A,How many days during the past 30 days would you say...? (Just your best estimate is fine) Your physical health was not good,2,
QN15A,How many days during the past 30 days would you say...? (Just your best estimate is fine) Your physical health was not good,3,
QN15A,How many days during the past 30 days would you say...? (Just your best estimate is fine) Your physical health was not good,4,
QN15A,How many days during the past 30 days would you say...? (Just your best estimate is fine) Your physical health was not good,5,
QN15A,How many days during the past 30 days would you say...? (Just your best estimate is fine) Your physical health was not good,6,
QN15A,How many days during the past 30 days would you say...? (Just your best estimate is fine) Your physical health was not good,7,
QN15A,How many days during the past 30 days would you say...? (Just your best estimate is fine) Your physical health was not good,8,
QN15A,How many days during the past 30 days would you say...? (Just your best estimate is fine) Your physical health was not good,9,
QN15A,How many days during the past 30 days would you say...? (Just your best estimate is fine) Your physical health was not good,10,
QN15A,How many days during the past 30 days would you say...? (Just your best estimate is fine) Your physical health was not good,12,
QN15A,How many days during the past 30 days would you say...? (Just your best estimate is fine) Your physical health was not good,15,
QN15A,How many days during the past 30 days would you say...? (Just your best estimate is fine) Your physical health was not good,16,
QN15A,How many days during the past 30 days would you say...? (Just your best estimate is fine) Your physical health was not good,18,
QN15A,How many days during the past 30 days would you say...? (Just your best estimate is fine) Your physical health was not good,19,
QN15A,How many days during the past 30 days would you say...? (Just your best estimate is fine) Your physical health was not good,20,
QN15A,How many days during the past 30 days would you say...? (Just your best estimate is fine) Your physical health was not good,22,
QN15A,How many days during the past 30 days would you say...? (Just your best estimate is fine) Your physical health was not good,25,
QN15A,How many days during the past 30 days would you say...? (Just your best estimate is fine) Your physical health was not good,27,
QN15A,How many days during the past 30 days would you say...? (Just your best estimate is fine) Your physical health was not good,28,
QN15A,How many days during the past 30 days would you say...? (Just your best estimate is fine) Your physical health was not good,29,
QN15A,How many days during the past 30 days would you say...? (Just your best estimate is fine) Your physical health was not good,30,
QN15B,How many days during the past 30 days would you say...? (Just your best estimate is fine) Your mental health was not good,-1,Blank
QN15B,How many days during the past 30 days would you say...? (Just your best estimate is fine) Your mental health was not good,0,
QN15B,How many days during the past 30 days would you say...? (Just your best estimate is fine) Your mental health was not good,1,
QN15B,How many days during the past 30 days would you say...? (Just your best estimate is fine) Your mental health was not good,2,
QN15B,How many days during the past 30 days would you say...? (Just your best estimate is fine) Your mental health was not good,3,
QN15B,How many days during the past 30 days would you say...? (Just your best estimate is fine) Your mental health was not good,4,
QN15B,How many days during the past 30 days would you say...? (Just your best estimate is fine) Your mental health was not good,5,
QN15B,How many days during the past 30 days would you say...? (Just your best estimate is fine) Your mental health was not good,6,
QN15B,How many days during the past 30 days would you say...? (Just your best estimate is fine) Your mental health was not good,7,
QN15B,How many days during the past 30 days would you say...? (Just your best estimate is fine) Your mental health was not good,8,
QN15B,How many days during the past 30 days would you say...? (Just your best estimate is fine) Your mental health was not good,9,
QN15B,How many days during the past 30 days would you say...? (Just your best estimate is fine) Your mental health was not good,10,
QN15B,How many days during the past 30 days would you say...? (Just your best estimate is fine) Your mental health was not good,11,
QN15B,How many days during the past 30 days would you say...? (Just your best estimate is fine) Your mental health was not good,12,
QN15B,How many days during the past 30 days would you say...? (Just your best estimate is fine) Your mental health was not good,15,
QN15B,How many days during the past 30 days would you say...? (Just your best estimate is fine) Your mental health was not good,16,
QN15B,How many days during the past 30 days would you say...? (Just your best estimate is fine) Your mental health was not good,19,
QN15B,How many days during the past 30 days would you say...? (Just your best estimate is fine) Your mental health was not good,20,
QN15B,How many days during the past 30 days would you say...? (Just your best estimate is fine) Your mental health was not good,22,
QN15B,How many days during the past 30 days would you say...? (Just your best estimate is fine) Your mental health was not good,24,
QN15B,How many days during the past 30 days would you say...? (Just your best estimate is fine) Your mental health was not good,25,
QN15B,How many days during the past 30 days would you say...? (Just your best estimate is fine) Your mental health was not good,26,
QN15B,How many days during the past 30 days would you say...? (Just your best estimate is fine) Your mental health was not good,27,
QN15B,How many days during the past 30 days would you say...? (Just your best estimate is fine) Your mental health was not good,28,
QN15B,How many days during the past 30 days would you say...? (Just your best estimate is fine) Your mental health was not good,29,
QN15B,How many days during the past 30 days would you say...? (Just your best estimate is fine) Your mental health was not good,30,
QN15C,How many days during the past 30 days would you say...? (Just your best estimate is fine) Physical pain made it difficult to perform usual activities,-1,Blank
QN15C,How many days during the past 30 days would you say...? (Just your best estimate is fine) Physical pain made it difficult to perform usual activities,0,
QN15C,How many days during the past 30 days would you say...? (Just your best estimate is fine) Physical pain made it difficult to perform usual activities,1,
QN15C,How many days during the past 30 days would you say...? (Just your best estimate is fine) Physical pain made it difficult to perform usual activities,2,
QN15C,How many days during the past 30 days would you say...? (Just your best estimate is fine) Physical pain made it difficult to perform usual activities,3,
QN15C,How many days during the past 30 days would you say...? (Just your best estimate is fine) Physical pain made it difficult to perform usual activities,4,
QN15C,How many days during the past 30 days would you say...? (Just your best estimate is fine) Physical pain made it difficult to perform usual activities,5,
QN15C,How many days during the past 30 days would you say...? (Just your best estimate is fine) Physical pain made it difficult to perform usual activities,6,
QN15C,How many days during the past 30 days would you say...? (Just your best estimate is fine) Physical pain made it difficult to perform usual activities,7,
QN15C,How many days during the past 30 days would you say...? (Just your best estimate is fine) Physical pain made it difficult to perform usual activities,8,
QN15C,How many days during the past 30 days would you say...? (Just your best estimate is fine) Physical pain made it difficult to perform usual activities,9,
QN15C,How many days during the past 30 days would you say...? (Just your best estimate is fine) Physical pain made it difficult to perform usual activities,10,
QN15C,How many days during the past 30 days would you say...? (Just your best estimate is fine) Physical pain made it difficult to perform usual activities,12,
QN15C,How many days during the past 30 days would you say...? (Just your best estimate is fine) Physical pain made it difficult to perform usual activities,15,
QN15C,How many days during the past 30 days would you say...? (Just your best estimate is fine) Physical pain made it difficult to perform usual activities,20,
QN15C,How many days during the past 30 days would you say...? (Just your best estimate is fine) Physical pain made it difficult to perform usual activities,25,
QN15C,How many days during the past 30 days would you say...? (Just your best estimate is fine) Physical pain made it difficult to perform usual activities,27,
QN15C,How many days during the past 30 days would you say...? (Just your best estimate is fine) Physical pain made it difficult to perform usual activities,28,
QN15C,How many days during the past 30 days would you say...? (Just your best estimate is fine) Physical pain made it difficult to perform usual activities,29,
QN15C,How many days during the past 30 days would you say...? (Just your best estimate is fine) Physical pain made it difficult to perform usual activities,30,
QN15D,"How many days during the past 30 days would you say...? (Just your best estimate is fine) You felt sad, blue, or depressed",-1,Blank
QN15D,"How many days during the past 30 days would you say...? (Just your best estimate is fine) You felt sad, blue, or depressed",0,
QN15D,"How many days during the past 30 days would you say...? (Just your best estimate is fine) You felt sad, blue, or depressed",1,
QN15D,"How many days during the past 30 days would you say...? (Just your best estimate is fine) You felt sad, blue, or depressed",2,
QN15D,"How many days during the past 30 days would you say...? (Just your best estimate is fine) You felt sad, blue, or depressed",3,
QN15D,"How many days during the past 30 days would you say...? (Just your best estimate is fine) You felt sad, blue, or depressed",4,
QN15D,"How many days during the past 30 days would you say...? (Just your best estimate is fine) You felt sad, blue, or depressed",5,
QN15D,"How many days during the past 30 days would you say...? (Just your best estimate is fine) You felt sad, blue, or depressed",6,
QN15D,"How many days during the past 30 days would you say...? (Just your best estimate is fine) You felt sad, blue, or depressed",7,
QN15D,"How many days during the past 30 days would you say...? (Just your best estimate is fine) You felt sad, blue, or depressed",8,
QN15D,"How many days during the past 30 days would you say...? (Just your best estimate is fine) You felt sad, blue, or depressed",9,
QN15D,"How many days during the past 30 days would you say...? (Just your best estimate is fine) You felt sad, blue, or depressed",10,
QN15D,"How many days during the past 30 days would you say...? (Just your best estimate is fine) You felt sad, blue, or depressed",11,
QN15D,"How many days during the past 30 days would you say...? (Just your best estimate is fine) You felt sad, blue, or depressed",12,
QN15D,"How many days during the past 30 days would you say...? (Just your best estimate is fine) You felt sad, blue, or depressed",14,
QN15D,"How many days during the past 30 days would you say...? (Just your best estimate is fine) You felt sad, blue, or depressed",15,
QN15D,"How many days during the past 30 days would you say...? (Just your best estimate is fine) You felt sad, blue, or depressed",16,
QN15D,"How many days during the past 30 days would you say...? (Just your best estimate is fine) You felt sad, blue, or depressed",18,
QN15D,"How many days during the past 30 days would you say...? (Just your best estimate is fine) You felt sad, blue, or depressed",19,
QN15D,"How many days during the past 30 days would you say...? (Just your best estimate is fine) You felt sad, blue, or depressed",20,
QN15D,"How many days during the past 30 days would you say...? (Just your best estimate is fine) You felt sad, blue, or depressed",22,
QN15D,"How many days during the past 30 days would you say...? (Just your best estimate is fine) You felt sad, blue, or depressed",25,
QN15D,"How many days during the past 30 days would you say...? (Just your best estimate is fine) You felt sad, blue, or depressed",26,
QN15D,"How many days during the past 30 days would you say...? (Just your best estimate is fine) You felt sad, blue, or depressed",28,
QN15D,"How many days during the past 30 days would you say...? (Just your best estimate is fine) You felt sad, blue, or depressed",29,
QN15D,"How many days during the past 30 days would you say...? (Just your best estimate is fine) You felt sad, blue, or depressed",30,
QN15E,How many days during the past 30 days would you say...? (Just your best estimate is fine) You felt very healthy and full of energy,-1,Blank
QN15E,How many days during the past 30 days would you say...? (Just your best estimate is fine) You felt very healthy and full of energy,0,
